# SYNTHETIC. Per-block monthly cost in IDR. EPMS routes cost through m_cost_control_mapping but the EC export carries none of it. Structure sums to ~30M IDR/ha/yr.
division_code,block_code,month,harvest_idr,upkeep_idr,fertilizer_idr,transport_idr,overhead_idr,infrastructure_idr,km_to_mill
6,248,2025-08,17920000,15039106,26967813,1676250,15360000,6400000,11.51
6,248,2025-09,17920000,14002049,26453604,1676250,15360000,6400000,11.51
6,248,2025-10,17920000,14368326,23489578,1676250,15360000,6400000,11.51
6,248,2025-11,17920000,14552880,23594064,1676250,15360000,6400000,11.51
6,249,2025-01,18819674,11450298,18819581,1380194,12855000,5356250,11.27
6,249,2025-02,16581529,11940792,20199347,1380194,12855000,5356250,11.27
6,249,2025-03,13043815,12379906,20520594,1380194,12855000,5356250,11.27
6,249,2025-04,14603297,11607778,19095295,1380194,12855000,5356250,11.27
6,249,2025-05,11939182,12312207,21116775,1380194,12855000,5356250,11.27
6,249,2025-06,14997500,12798192,21391572,1380194,12855000,5356250,11.27
6,249,2025-07,14997500,12575096,20699181,1380194,12855000,5356250,11.27
6,249,2025-08,14997500,12501807,19009631,1380194,12855000,5356250,11.27
6,249,2025-09,14997500,12583164,18700666,1380194,12855000,5356250,11.27
6,249,2025-10,14997500,12799452,19867109,1380194,12855000,5356250,11.27
6,249,2025-11,14997500,11888917,19931845,1380194,12855000,5356250,11.27
6,250,2025-01,15304936,12339910,21724028,1359520,13040000,5433333,10.84
6,250,2025-02,16825221,12308852,19353689,1359520,13040000,5433333,10.84
6,250,2025-03,11182785,12236890,19702801,1359520,13040000,5433333,10.84
6,250,2025-04,14405457,12727632,20221679,1359520,13040000,5433333,10.84
6,250,2025-05,18348265,12800140,21258149,1359520,13040000,5433333,10.84
6,250,2025-06,15213333,12783055,20089593,1359520,13040000,5433333,10.84
6,250,2025-07,15213333,12392307,19236118,1359520,13040000,5433333,10.84
6,250,2025-08,15213333,12520112,20314108,1359520,13040000,5433333,10.84
6,250,2025-09,15213333,12076229,19412320,1359520,13040000,5433333,10.84
6,250,2025-10,15213333,12616501,19495858,1359520,13040000,5433333,10.84
6,250,2025-11,15213333,12164032,19747475,1359520,13040000,5433333,10.84
6,251,2025-01,13106747,11264460,20783076,1303697,12400000,5166666,10.96
6,251,2025-02,16325704,12142212,19329567,1303697,12400000,5166666,10.96
6,251,2025-03,15087644,12024640,18371579,1303697,12400000,5166666,10.96
6,251,2025-04,18476313,11825086,19766758,1303697,12400000,5166666,10.96
6,251,2025-05,9336923,11092946,18537276,1303697,12400000,5166666,10.96
6,251,2025-06,14466666,12290595,19122261,1303697,12400000,5166666,10.96
6,251,2025-07,14466666,11970014,19798595,1303697,12400000,5166666,10.96
6,251,2025-08,14466666,11081524,19051327,1303697,12400000,5166666,10.96
6,251,2025-09,14466666,11770667,20660856,1303697,12400000,5166666,10.96
6,251,2025-10,14466666,12293400,18828513,1303697,12400000,5166666,10.96
6,251,2025-11,14466666,11409278,20145589,1303697,12400000,5166666,10.96
6,252,2025-01,11764662,13691100,23471847,1803797,15155000,6314583,12.88
6,252,2025-02,8833385,14340407,22052058,1803797,15155000,6314583,12.88
6,252,2025-03,26491365,14619148,21530370,1803797,15155000,6314583,12.88
6,252,2025-04,21892292,14052101,21835853,1803797,15155000,6314583,12.88
6,252,2025-05,19422460,13318532,20945590,1803797,15155000,6314583,12.88
6,252,2025-06,17680833,13383901,23562095,1803797,15155000,6314583,12.88
6,252,2025-07,17680833,13092880,21375903,1803797,15155000,6314583,12.88
6,252,2025-08,17680833,14068068,22575620,1803797,15155000,6314583,12.88
6,252,2025-09,17680833,14038046,21615110,1803797,15155000,6314583,12.88
6,252,2025-10,17680833,13778486,21395413,1803797,15155000,6314583,12.88
6,252,2025-11,17680833,13515555,23053651,1803797,15155000,6314583,12.88
6,253,2025-01,13467307,8638065,14454436,1190179,10135000,4222916,12.66
6,253,2025-02,9072860,8725684,14651630,1190179,10135000,4222916,12.66
6,253,2025-03,9952801,8749203,13404433,1190179,10135000,4222916,12.66
6,253,2025-04,15595293,8908778,13662211,1190179,10135000,4222916,12.66
6,253,2025-05,11032570,8951994,14086063,1190179,10135000,4222916,12.66
6,253,2025-06,11824166,9103656,14748061,1190179,10135000,4222916,12.66
6,253,2025-07,11824166,8825605,14992943,1190179,10135000,4222916,12.66
6,253,2025-08,11824166,9354958,13233256,1190179,10135000,4222916,12.66
6,253,2025-09,11824166,8878478,13074797,1190179,10135000,4222916,12.66
6,253,2025-10,11824166,9164164,14560534,1190179,10135000,4222916,12.66
6,253,2025-11,11824166,8732965,15094848,1190179,10135000,4222916,12.66
6,254,2025-01,13468677,9032218,16212835,1155289,9885000,4118750,12.58
6,254,2025-02,14008217,8620602,15999054,1155289,9885000,4118750,12.58
6,254,2025-03,13893702,8880416,15630475,1155289,9885000,4118750,12.58
6,254,2025-04,8504910,9281453,14976265,1155289,9885000,4118750,12.58
6,254,2025-05,7786992,9457948,14734753,1155289,9885000,4118750,12.58
6,254,2025-06,11532500,8836081,15566518,1155289,9885000,4118750,12.58
6,254,2025-07,11532500,8922392,14220027,1155289,9885000,4118750,12.58
6,254,2025-08,11532500,9558083,14058063,1155289,9885000,4118750,12.58
6,254,2025-09,11532500,9435329,15484652,1155289,9885000,4118750,12.58
6,254,2025-10,11532500,8637889,14898140,1155289,9885000,4118750,12.58
6,254,2025-11,11532500,9024307,15447035,1155289,9885000,4118750,12.58
6,255,2025-01,13752939,13563080,23254579,1645673,14225000,5927083,12.42
6,255,2025-02,14442028,13245977,24552724,1645673,14225000,5927083,12.42
6,255,2025-03,15958025,14718597,23132724,1645673,14225000,5927083,12.42
6,255,2025-04,33323074,14409468,22496725,1645673,14225000,5927083,12.42
6,255,2025-05,5503098,13652140,23268380,1645673,14225000,5927083,12.42
6,255,2025-06,16595833,13876094,25394932,1645673,14225000,5927083,12.42
6,255,2025-07,16595833,13974858,22514821,1645673,14225000,5927083,12.42
6,255,2025-08,16595833,14409089,22778367,1645673,14225000,5927083,12.42
6,255,2025-09,16595833,13654634,22847319,1645673,14225000,5927083,12.42
6,255,2025-10,16595833,14380520,22570739,1645673,14225000,5927083,12.42
6,255,2025-11,16595833,14241877,23706559,1645673,14225000,5927083,12.42
6,256,2025-01,12660077,14531254,27656796,1690576,14730000,6137500,12.29
6,256,2025-02,20533890,14307328,26385907,1690576,14730000,6137500,12.29
6,256,2025-03,18790376,15380344,25337718,1690576,14730000,6137500,12.29
6,256,2025-04,19055450,14919421,24764197,1690576,14730000,6137500,12.29
6,256,2025-05,14885204,14444664,27300632,1690576,14730000,6137500,12.29
6,256,2025-06,17185000,14814849,24774973,1690576,14730000,6137500,12.29
6,256,2025-07,17185000,14717129,26651114,1690576,14730000,6137500,12.29
6,256,2025-08,17185000,14327887,24158367,1690576,14730000,6137500,12.29
6,256,2025-09,17185000,14806655,24093414,1690576,14730000,6137500,12.29
6,256,2025-10,17185000,14603250,27059442,1690576,14730000,6137500,12.29
6,256,2025-11,17185000,14983336,24637658,1690576,14730000,6137500,12.29
6,257,2025-01,15798288,12732712,21101524,1551548,13685000,5702083,12.1
6,257,2025-02,19835353,13549667,22717781,1551548,13685000,5702083,12.1
6,257,2025-03,12218665,12293936,22366578,1551548,13685000,5702083,12.1
6,257,2025-04,20595919,12915989,22408125,1551548,13685000,5702083,12.1
6,257,2025-05,11380940,13214534,20204752,1551548,13685000,5702083,12.1
6,257,2025-06,15965833,12777122,23030329,1551548,13685000,5702083,12.1
6,257,2025-07,15965833,13324230,23087239,1551548,13685000,5702083,12.1
6,257,2025-08,15965833,13451872,22421650,1551548,13685000,5702083,12.1
6,257,2025-09,15965833,13386749,22205919,1551548,13685000,5702083,12.1
6,257,2025-10,15965833,12510068,21601926,1551548,13685000,5702083,12.1
6,257,2025-11,15965833,12696801,22123435,1551548,13685000,5702083,12.1
6,258,2025-01,8431954,5369024,9034548,616872,5500000,2291666,11.93
6,258,2025-02,4946154,5016354,9668957,616872,5500000,2291666,11.93
6,258,2025-03,3765172,5054309,9425042,616872,5500000,2291666,11.93
6,258,2025-04,3784220,5432246,8685319,616872,5500000,2291666,11.93
6,258,2025-05,11155831,5035808,9218583,616872,5500000,2291666,11.93
6,258,2025-06,6416666,5401494,9484879,616872,5500000,2291666,11.93
6,258,2025-07,6416666,5164866,9134282,616872,5500000,2291666,11.93
6,258,2025-08,6416666,5308845,8408442,616872,5500000,2291666,11.93
6,258,2025-09,6416666,5302836,9165958,616872,5500000,2291666,11.93
6,258,2025-10,6416666,5385015,9683085,616872,5500000,2291666,11.93
6,258,2025-11,6416666,5025788,9460755,616872,5500000,2291666,11.93
6,259,2025-01,24784195,13320799,23708830,1822302,14590000,6079166,13.69
6,259,2025-02,10283051,13029422,22243397,1822302,14590000,6079166,13.69
6,259,2025-03,21155035,14368238,22717659,1822302,14590000,6079166,13.69
6,259,2025-04,22978655,14054494,20877157,1822302,14590000,6079166,13.69
6,259,2025-05,5907395,12833429,22694838,1822302,14590000,6079166,13.69
6,259,2025-06,17021666,14314081,24463728,1822302,14590000,6079166,13.69
6,259,2025-07,17021666,13977423,21905439,1822302,14590000,6079166,13.69
6,259,2025-08,17021666,13523574,21530538,1822302,14590000,6079166,13.69
6,259,2025-09,17021666,12971279,23121406,1822302,14590000,6079166,13.69
6,259,2025-10,17021666,13389514,22281567,1822302,14590000,6079166,13.69
6,259,2025-11,17021666,13080446,22017945,1822302,14590000,6079166,13.69
6,260,2025-01,8640265,7364988,12093928,983630,7955000,3314583,13.52
6,260,2025-02,8770816,7158682,11489868,983630,7955000,3314583,13.52
6,260,2025-03,11207758,6833906,10835829,983630,7955000,3314583,13.52
6,260,2025-04,9810868,7614300,11452042,983630,7955000,3314583,13.52
6,260,2025-05,7974458,7244571,11564661,983630,7955000,3314583,13.52
6,260,2025-06,9280833,7014888,12380255,983630,7955000,3314583,13.52
6,260,2025-07,9280833,7292900,11664313,983630,7955000,3314583,13.52
6,260,2025-08,9280833,7343948,10791668,983630,7955000,3314583,13.52
6,260,2025-09,9280833,7034813,11715246,983630,7955000,3314583,13.52
6,260,2025-10,9280833,7119049,12479716,983630,7955000,3314583,13.52
6,260,2025-11,9280833,7153008,12043094,983630,7955000,3314583,13.52
6,261,2025-01,7895327,9103345,14584747,1239234,10115000,4214583,13.36
6,261,2025-02,10944857,8900979,14706830,1239234,10115000,4214583,13.36
6,261,2025-03,15013951,9553786,16427060,1239234,10115000,4214583,13.36
6,261,2025-04,11199175,8920719,15274774,1239234,10115000,4214583,13.36
6,261,2025-05,13950855,9663349,14255010,1239234,10115000,4214583,13.36
6,261,2025-06,11800833,9200954,15219086,1239234,10115000,4214583,13.36
6,261,2025-07,11800833,9785088,16638148,1239234,10115000,4214583,13.36
6,261,2025-08,11800833,9846427,16596165,1239234,10115000,4214583,13.36
6,261,2025-09,11800833,8910674,15723475,1239234,10115000,4214583,13.36
6,261,2025-10,11800833,8923302,16277256,1239234,10115000,4214583,13.36
6,261,2025-11,11800833,8834472,15920862,1239234,10115000,4214583,13.36
6,262,2025-01,16680337,12100461,22867586,1614803,13255000,5522916,13.27
6,262,2025-02,16319399,12472947,21917060,1614803,13255000,5522916,13.27
6,262,2025-03,16107244,12773419,22773773,1614803,13255000,5522916,13.27
6,262,2025-04,20829758,13353139,20484462,1614803,13255000,5522916,13.27
6,262,2025-05,7384094,11939602,22435403,1614803,13255000,5522916,13.27
6,262,2025-06,15464166,13171186,21784670,1614803,13255000,5522916,13.27
6,262,2025-07,15464166,12401685,19889955,1614803,13255000,5522916,13.27
6,262,2025-08,15464166,12978768,22504199,1614803,13255000,5522916,13.27
6,262,2025-09,15464166,12034335,20915701,1614803,13255000,5522916,13.27
6,262,2025-10,15464166,12298873,20255921,1614803,13255000,5522916,13.27
6,262,2025-11,15464166,12554103,20612118,1614803,13255000,5522916,13.27
6,263,2025-01,19879997,12608763,21130545,1702052,14140000,5891666,13.07
6,263,2025-02,19613078,13998825,22214782,1702052,14140000,5891666,13.07
6,263,2025-03,20032522,12596222,20924397,1702052,14140000,5891666,13.07
6,263,2025-04,19259003,13566520,23149452,1702052,14140000,5891666,13.07
6,263,2025-05,3698730,13331968,20559795,1702052,14140000,5891666,13.07
6,263,2025-06,16496666,12874223,23740930,1702052,14140000,5891666,13.07
6,263,2025-07,16496666,13287187,22748750,1702052,14140000,5891666,13.07
6,263,2025-08,16496666,12520685,23932140,1702052,14140000,5891666,13.07
6,263,2025-09,16496666,13323566,20721441,1702052,14140000,5891666,13.07
6,263,2025-10,16496666,12660526,22605101,1702052,14140000,5891666,13.07
6,263,2025-11,16496666,13954336,22751775,1702052,14140000,5891666,13.07
6,264,2025-01,8561161,5944133,9632031,711014,5960000,2483333,12.92
6,264,2025-02,9629770,5441683,9575436,711014,5960000,2483333,12.92
6,264,2025-03,8898940,5406052,9921668,711014,5960000,2483333,12.92
6,264,2025-04,4084054,5823697,9708230,711014,5960000,2483333,12.92
6,264,2025-05,3592739,5446406,8926353,711014,5960000,2483333,12.92
6,264,2025-06,6953333,5859297,10165933,711014,5960000,2483333,12.92
6,264,2025-07,6953333,5612576,9742331,711014,5960000,2483333,12.92
6,264,2025-08,6953333,5394666,9558966,711014,5960000,2483333,12.92
6,264,2025-09,6953333,5814313,9057191,711014,5960000,2483333,12.92
6,264,2025-10,6953333,5506893,9414168,711014,5960000,2483333,12.92
6,264,2025-11,6953333,5498485,8925114,711014,5960000,2483333,12.92
6,265,2025-01,12893702,7600084,13718032,1027909,8740000,3641666,12.68
6,265,2025-02,12575397,7624693,13739899,1027909,8740000,3641666,12.68
6,265,2025-03,6625006,8127167,13207391,1027909,8740000,3641666,12.68
6,265,2025-04,6484857,8158674,14058721,1027909,8740000,3641666,12.68
6,265,2025-05,12404368,7777966,12698048,1027909,8740000,3641666,12.68
6,265,2025-06,10196666,8283695,13631468,1027909,8740000,3641666,12.68
6,265,2025-07,10196666,8291672,13591888,1027909,8740000,3641666,12.68
6,265,2025-08,10196666,7647548,13095306,1027909,8740000,3641666,12.68
6,265,2025-09,10196666,7764855,12112182,1027909,8740000,3641666,12.68
6,265,2025-10,10196666,7721481,12402467,1027909,8740000,3641666,12.68
6,265,2025-11,10196666,7926842,13822801,1027909,8740000,3641666,12.68
6,266,2025-01,18498326,12869709,20678714,1795660,13815000,5756250,14.4
6,266,2025-02,7346943,12332273,20398116,1795660,13815000,5756250,14.4
6,266,2025-03,19627451,12935453,20650969,1795660,13815000,5756250,14.4
6,266,2025-04,20431063,12055132,22082741,1795660,13815000,5756250,14.4
6,266,2025-05,14683714,13327521,21994153,1795660,13815000,5756250,14.4
6,266,2025-06,16117500,12464661,20518735,1795660,13815000,5756250,14.4
6,266,2025-07,16117500,12485700,22520014,1795660,13815000,5756250,14.4
6,266,2025-08,16117500,13311082,21308136,1795660,13815000,5756250,14.4
6,266,2025-09,16117500,12245288,22801742,1795660,13815000,5756250,14.4
6,266,2025-10,16117500,12100295,22232494,1795660,13815000,5756250,14.4
6,266,2025-11,16117500,13543533,20436240,1795660,13815000,5756250,14.4
6,267,2025-01,10966698,8626424,13579517,1147254,8885000,3702083,14.28
6,267,2025-02,5488524,7788353,13919971,1147254,8885000,3702083,14.28
6,267,2025-03,13833877,8681997,12996209,1147254,8885000,3702083,14.28
6,267,2025-04,9729775,8174752,13298683,1147254,8885000,3702083,14.28
6,267,2025-05,11810290,7860502,14657206,1147254,8885000,3702083,14.28
6,267,2025-06,10365833,8480660,14708598,1147254,8885000,3702083,14.28
6,267,2025-07,10365833,8175853,13774875,1147254,8885000,3702083,14.28
6,267,2025-08,10365833,8657386,13221121,1147254,8885000,3702083,14.28
6,267,2025-09,10365833,8038384,13018055,1147254,8885000,3702083,14.28
6,267,2025-10,10365833,7995140,12615714,1147254,8885000,3702083,14.28
6,267,2025-11,10365833,8273144,13147232,1147254,8885000,3702083,14.28
6,268,2025-01,12059954,8484634,14589370,1204519,9360000,3900000,14.22
6,268,2025-02,11027688,8657543,14328392,1204519,9360000,3900000,14.22
6,268,2025-03,6273913,8557818,15903049,1204519,9360000,3900000,14.22
6,268,2025-04,12973226,8518660,15442669,1204519,9360000,3900000,14.22
6,268,2025-05,12265217,9231292,15332483,1204519,9360000,3900000,14.22
6,268,2025-06,10919999,8962778,14015264,1204519,9360000,3900000,14.22
6,268,2025-07,10919999,9222741,14242394,1204519,9360000,3900000,14.22
6,268,2025-08,10919999,9380171,13827445,1204519,9360000,3900000,14.22
6,268,2025-09,10919999,9093223,15393152,1204519,9360000,3900000,14.22
6,268,2025-10,10919999,9037439,15853149,1204519,9360000,3900000,14.22
6,268,2025-11,10919999,8935652,15649430,1204519,9360000,3900000,14.22
6,269,2025-01,10178993,9078409,15957020,1284326,10055000,4189583,14.09
6,269,2025-02,15034444,9771748,15798214,1284326,10055000,4189583,14.09
6,269,2025-03,6241211,9873025,14768640,1284326,10055000,4189583,14.09
6,269,2025-04,13545544,9616279,16440491,1284326,10055000,4189583,14.09
6,269,2025-05,13653972,9022545,14663261,1284326,10055000,4189583,14.09
6,269,2025-06,11730833,9505574,16625807,1284326,10055000,4189583,14.09
6,269,2025-07,11730833,9862155,14764989,1284326,10055000,4189583,14.09
6,269,2025-08,11730833,9499926,15719721,1284326,10055000,4189583,14.09
6,269,2025-09,11730833,9262730,15696772,1284326,10055000,4189583,14.09
6,269,2025-10,11730833,9757509,15373211,1284326,10055000,4189583,14.09
6,269,2025-11,11730833,9895735,16679526,1284326,10055000,4189583,14.09
6,270,2025-01,7976510,6476543,10911011,896250,7085000,2952083,13.92
6,270,2025-02,11224012,6465486,11621528,896250,7085000,2952083,13.92
6,270,2025-03,4522348,6556122,10303320,896250,7085000,2952083,13.92
6,270,2025-04,7697386,6490014,10377566,896250,7085000,2952083,13.92
6,270,2025-05,9908908,6788672,11501219,896250,7085000,2952083,13.92
6,270,2025-06,8265833,6959465,10239043,896250,7085000,2952083,13.92
6,270,2025-07,8265833,6692582,11227269,896250,7085000,2952083,13.92
6,270,2025-08,8265833,6307647,11482314,896250,7085000,2952083,13.92
6,270,2025-09,8265833,6786904,10674038,896250,7085000,2952083,13.92
6,270,2025-10,8265833,6698407,11033930,896250,7085000,2952083,13.92
6,270,2025-11,8265833,6445795,10292318,896250,7085000,2952083,13.92
6,271,2025-01,9580592,10374294,17221142,1328131,10645000,4435416,13.68
6,271,2025-02,18230637,10138379,17462522,1328131,10645000,4435416,13.68
6,271,2025-03,5162515,9567347,17639174,1328131,10645000,4435416,13.68
6,271,2025-04,13367515,9757968,16871002,1328131,10645000,4435416,13.68
6,271,2025-05,15754572,9843565,15548638,1328131,10645000,4435416,13.68
6,271,2025-06,12419166,9542038,16917659,1328131,10645000,4435416,13.68
6,271,2025-07,12419166,10127007,17459481,1328131,10645000,4435416,13.68
6,271,2025-08,12419166,10007520,17370587,1328131,10645000,4435416,13.68
6,271,2025-09,12419166,10014828,16865643,1328131,10645000,4435416,13.68
6,271,2025-10,12419166,9834229,15293870,1328131,10645000,4435416,13.68
6,271,2025-11,12419166,9558329,16935419,1328131,10645000,4435416,13.68
6,272,2025-01,17175400,12197288,18227447,1514291,12175000,5072916,13.62
6,272,2025-02,18619337,11583471,19502592,1514291,12175000,5072916,13.62
6,272,2025-03,7115480,11641560,18703059,1514291,12175000,5072916,13.62
6,272,2025-04,12915044,11541637,20070795,1514291,12175000,5072916,13.62
6,272,2025-05,15195570,12271737,18790392,1514291,12175000,5072916,13.62
6,272,2025-06,14204166,11995562,20057615,1514291,12175000,5072916,13.62
6,272,2025-07,14204166,11389699,20149556,1514291,12175000,5072916,13.62
6,272,2025-08,14204166,11077721,20434130,1514291,12175000,5072916,13.62
6,272,2025-09,14204166,11048487,20398980,1514291,12175000,5072916,13.62
6,272,2025-10,14204166,11634485,19931019,1514291,12175000,5072916,13.62
6,272,2025-11,14204166,10995850,19150937,1514291,12175000,5072916,13.62
6,379,2025-01,24874396,17182267,28331850,2402216,19485000,8118750,13.47
6,379,2025-02,15870525,18710860,31227964,2402216,19485000,8118750,13.47
6,379,2025-03,28857628,17644771,27814612,2402216,19485000,8118750,13.47
6,379,2025-04,20410161,19046775,30682274,2402216,19485000,8118750,13.47
6,379,2025-05,23649787,18877478,30337682,2402216,19485000,8118750,13.47
6,379,2025-06,22732500,18536280,27824862,2402216,19485000,8118750,13.47
6,379,2025-07,22732500,18439396,29388019,2402216,19485000,8118750,13.47
6,379,2025-08,22732500,18429131,28900933,2402216,19485000,8118750,13.47
6,379,2025-09,22732500,18600605,32089187,2402216,19485000,8118750,13.47
6,379,2025-10,22732500,18476311,28893734,2402216,19485000,8118750,13.47
6,379,2025-11,22732500,17982040,30805986,2402216,19485000,8118750,13.47
6,380,2025-01,19240205,12517286,20329414,1963017,14920000,6216666,14.62
6,380,2025-02,11414275,12559896,20376029,1963017,14920000,6216666,14.62
6,380,2025-03,23331454,12651060,20838796,1963017,14920000,6216666,14.62
6,380,2025-04,13601083,12988328,21989674,1963017,14920000,6216666,14.62
6,380,2025-05,19446313,12444880,21340838,1963017,14920000,6216666,14.62
6,380,2025-06,17406666,13724010,19754541,1963017,14920000,6216666,14.62
6,380,2025-07,17406666,12904037,20619109,1963017,14920000,6216666,14.62
6,380,2025-08,17406666,13619967,19773638,1963017,14920000,6216666,14.62
6,380,2025-09,17406666,13146544,20534010,1963017,14920000,6216666,14.62
6,380,2025-10,17406666,13580904,20235831,1963017,14920000,6216666,14.62
6,380,2025-11,17406666,12754753,20111817,1963017,14920000,6216666,14.62
7,287,2025-01,7486525,6225529,11206510,710768,6850000,2854166,10.77
7,287,2025-02,8181893,6453985,10439732,710768,6850000,2854166,10.77
7,287,2025-03,7204116,6321438,11023954,710768,6850000,2854166,10.77
7,287,2025-04,14480166,6674039,10352008,710768,6850000,2854166,10.77
7,287,2025-05,2605630,6703088,11147470,710768,6850000,2854166,10.77
7,287,2025-06,7991666,6533532,11388779,710768,6850000,2854166,10.77
7,287,2025-07,7991666,6619172,10065307,710768,6850000,2854166,10.77
7,287,2025-08,7991666,6115311,11064690,710768,6850000,2854166,10.77
7,287,2025-09,7991666,6101730,10133910,710768,6850000,2854166,10.77
7,287,2025-10,7991666,6766785,10700243,710768,6850000,2854166,10.77
7,287,2025-11,7991666,6396266,10908108,710768,6850000,2854166,10.77
7,288,2025-01,4197161,3395170,4934058,374054,3580000,1491666,10.87
7,288,2025-02,2865027,3322977,5095947,374054,3580000,1491666,10.87
7,288,2025-03,8078541,3025455,5041658,374054,3580000,1491666,10.87
7,288,2025-04,1819397,3073576,5407561,374054,3580000,1491666,10.87
7,288,2025-05,3923205,3267996,4825335,374054,3580000,1491666,10.87
7,288,2025-06,4176666,3308387,4784985,374054,3580000,1491666,10.87
7,288,2025-07,4176666,3203387,4733072,374054,3580000,1491666,10.87
7,288,2025-08,4176666,3166070,5409581,374054,3580000,1491666,10.87
7,288,2025-09,4176666,3109696,5217937,374054,3580000,1491666,10.87
7,288,2025-10,4176666,3049869,5078734,374054,3580000,1491666,10.87
7,288,2025-11,4176666,3151766,4816070,374054,3580000,1491666,10.87
7,289,2025-01,10248751,8412829,13426399,982741,8845000,3685416,11.78
7,289,2025-02,7784209,8642937,14440586,982741,8845000,3685416,11.78
7,289,2025-03,11002416,8136380,13745895,982741,8845000,3685416,11.78
7,289,2025-04,10578823,8639444,13122278,982741,8845000,3685416,11.78
7,289,2025-05,11981631,8303428,13407331,982741,8845000,3685416,11.78
7,289,2025-06,10319166,8269171,14567265,982741,8845000,3685416,11.78
7,289,2025-07,10319166,8278290,13919365,982741,8845000,3685416,11.78
7,289,2025-08,10319166,8818539,13723247,982741,8845000,3685416,11.78
7,289,2025-09,10319166,8195643,14583325,982741,8845000,3685416,11.78
7,289,2025-10,10319166,8911418,13246416,982741,8845000,3685416,11.78
7,289,2025-11,10319166,8317943,13537072,982741,8845000,3685416,11.78
7,290,2025-01,10421312,9861761,16665914,1167105,10600000,4416666,11.65
7,290,2025-02,7074874,9748734,16912357,1167105,10600000,4416666,11.65
7,290,2025-03,17123659,10300857,17653681,1167105,10600000,4416666,11.65
7,290,2025-04,13243685,9866910,18507147,1167105,10600000,4416666,11.65
7,290,2025-05,13969799,9727366,18168781,1167105,10600000,4416666,11.65
7,290,2025-06,12366666,10164689,17173799,1167105,10600000,4416666,11.65
7,290,2025-07,12366666,10232332,17648950,1167105,10600000,4416666,11.65
7,290,2025-08,12366666,9885541,16532163,1167105,10600000,4416666,11.65
7,290,2025-09,12366666,9838656,16249096,1167105,10600000,4416666,11.65
7,290,2025-10,12366666,10448114,17980483,1167105,10600000,4416666,11.65
7,290,2025-11,12366666,10631230,18518329,1167105,10600000,4416666,11.65
7,291,2025-01,13975478,12554057,19797239,1391268,12785000,5327083,11.47
7,291,2025-02,16213124,12580794,20514731,1391268,12785000,5327083,11.47
7,291,2025-03,16204065,11537727,21786284,1391268,12785000,5327083,11.47
7,291,2025-04,11774068,12788950,19390430,1391268,12785000,5327083,11.47
7,291,2025-05,16412429,12369579,19845104,1391268,12785000,5327083,11.47
7,291,2025-06,14915833,11941072,21264030,1391268,12785000,5327083,11.47
7,291,2025-07,14915833,12936781,21348154,1391268,12785000,5327083,11.47
7,291,2025-08,14915833,12061414,20680635,1391268,12785000,5327083,11.47
7,291,2025-09,14915833,11773803,21555006,1391268,12785000,5327083,11.47
7,291,2025-10,14915833,11845352,21879836,1391268,12785000,5327083,11.47
7,291,2025-11,14915833,12236066,20399397,1391268,12785000,5327083,11.47
7,292,2025-01,16940488,8924180,12896528,994837,9220000,3841666,11.34
7,292,2025-02,6210664,8945839,14348246,994837,9220000,3841666,11.34
7,292,2025-03,8992042,8715595,14053615,994837,9220000,3841666,11.34
7,292,2025-04,10607184,8741896,14899287,994837,9220000,3841666,11.34
7,292,2025-05,11032953,8333961,13772519,994837,9220000,3841666,11.34
7,292,2025-06,10756666,8951622,14926061,994837,9220000,3841666,11.34
7,292,2025-07,10756666,8778318,14434868,994837,9220000,3841666,11.34
7,292,2025-08,10756666,8570983,14419173,994837,9220000,3841666,11.34
7,292,2025-09,10756666,8490352,14005363,994837,9220000,3841666,11.34
7,292,2025-10,10756666,8674332,14229797,994837,9220000,3841666,11.34
7,292,2025-11,10756666,8456673,13324491,994837,9220000,3841666,11.34
7,293,2025-01,15403542,10821310,19798513,1294867,12085000,5035416,11.24
7,293,2025-02,8954729,11797109,19837251,1294867,12085000,5035416,11.24
7,293,2025-03,12673012,11268852,17741736,1294867,12085000,5035416,11.24
7,293,2025-04,9420191,10757706,20356519,1294867,12085000,5035416,11.24
7,293,2025-05,24044356,10766024,20158728,1294867,12085000,5035416,11.24
7,293,2025-06,14099166,11592856,20188696,1294867,12085000,5035416,11.24
7,293,2025-07,14099166,11231695,18760280,1294867,12085000,5035416,11.24
7,293,2025-08,14099166,10697494,18439292,1294867,12085000,5035416,11.24
7,293,2025-09,14099166,10950895,18391389,1294867,12085000,5035416,11.24
7,293,2025-10,14099166,11240943,19133060,1294867,12085000,5035416,11.24
7,293,2025-11,14099166,10826858,18617113,1294867,12085000,5035416,11.24
7,294,2025-01,9716618,5722103,9861507,643005,6070000,2529166,11.07
7,294,2025-02,8109711,5936885,9423593,643005,6070000,2529166,11.07
7,294,2025-03,9372057,5692384,8975108,643005,6070000,2529166,11.07
7,294,2025-04,6017286,5774272,9338092,643005,6070000,2529166,11.07
7,294,2025-05,2192660,5602083,9445005,643005,6070000,2529166,11.07
7,294,2025-06,7081666,5660227,8697423,643005,6070000,2529166,11.07
7,294,2025-07,7081666,5405776,9688954,643005,6070000,2529166,11.07
7,294,2025-08,7081666,5388212,8653166,643005,6070000,2529166,11.07
7,294,2025-09,7081666,5585958,8748515,643005,6070000,2529166,11.07
7,294,2025-10,7081666,5519090,8556626,643005,6070000,2529166,11.07
