# SYNTHETIC. Fertiliser goods issues against the agronomy programme. SAP MM holds these; the EC export carries only a rupiah cost line, which cannot answer an agronomic question. NOTE the deliberate confounding: weak blocks are PRESCRIBED more, so a naive reading of 'more fertiliser, lower yield' is backwards.
division_code,block_code,window,material,target_kg,issued_kg,target_date,issue_date,application_lag_days,palms,kg_per_palm
3,109,2025-03,Urea,2842.4,2655.9,2025-03-15,2025-03-15,0,3437,0.773
3,109,2025-03,Kieserite,2131.8,2032.3,2025-03-15,2025-05-02,48,3437,0.591
3,109,2025-03,Borate,266.5,215.6,2025-03-15,2025-03-15,0,3437,0.063
3,110,2024-10,NPK 12-12-17-2,11053.2,10795.7,2024-10-15,2024-10-20,5,3372,3.202
3,110,2024-10,Urea,2720.8,2766.7,2024-10-15,2024-10-22,7,3372,0.821
3,110,2024-10,Kieserite,2040.6,1496.8,2024-10-15,2024-11-05,21,3372,0.444
3,110,2024-10,Borate,255.1,204.5,2024-10-15,2024-11-18,34,3372,0.061
3,110,2025-03,NPK 12-12-17-2,11053.2,10155.9,2025-03-15,2025-04-12,28,3372,3.012
3,110,2025-03,Urea,2720.8,2380.9,2025-03-15,2025-03-15,0,3372,0.706
3,110,2025-03,Kieserite,2040.6,1495.5,2025-03-15,2025-03-15,0,3372,0.444
3,110,2025-03,Borate,255.1,172.8,2025-03-15,2025-04-22,38,3372,0.051
3,111,2024-10,NPK 12-12-17-2,18560.2,18301.9,2024-10-15,2024-11-15,31,5351,3.42
3,111,2024-10,Urea,4568.7,3562.5,2024-10-15,2024-12-15,61,5351,0.666
3,111,2024-10,Kieserite,3426.5,3399.1,2024-10-15,2024-10-24,9,5351,0.635
3,111,2024-10,Borate,428.3,336.6,2024-10-15,2024-11-02,18,5351,0.063
3,111,2025-03,NPK 12-12-17-2,18560.2,18775.4,2025-03-15,2025-03-19,4,5351,3.509
3,111,2025-03,Urea,4568.7,4174.8,2025-03-15,2025-04-04,20,5351,0.78
3,111,2025-03,Kieserite,3426.5,3837.7,2025-03-15,2025-03-15,0,5351,0.717
3,111,2025-03,Borate,428.3,330.4,2025-03-15,2025-06-10,87,5351,0.062
3,112,2024-10,NPK 12-12-17-2,9955.0,11149.6,2024-10-15,2024-10-15,0,3064,3.639
3,112,2024-10,Urea,2450.5,2192.7,2024-10-15,2024-10-24,9,3064,0.716
3,112,2024-10,Kieserite,1837.8,1427.8,2024-10-15,2024-11-15,31,3064,0.466
3,112,2024-10,Borate,229.7,206.6,2024-10-15,2024-11-28,44,3064,0.067
3,112,2025-03,NPK 12-12-17-2,9955.0,6925.1,2025-03-15,2025-04-09,25,3064,2.26
3,112,2025-03,Urea,2450.5,2413.2,2025-03-15,2025-03-15,0,3064,0.788
3,112,2025-03,Kieserite,1837.8,1881.9,2025-03-15,2025-03-15,0,3064,0.614
3,112,2025-03,Borate,229.7,203.6,2025-03-15,2025-03-29,14,3064,0.066
3,113,2024-10,NPK 12-12-17-2,12504.6,9028.2,2024-10-15,2024-11-13,29,3712,2.432
3,113,2024-10,Urea,3078.1,2618.6,2024-10-15,2024-11-04,20,3712,0.705
3,113,2024-10,Kieserite,2308.5,2163.4,2024-10-15,2024-10-20,5,3712,0.583
3,113,2024-10,Borate,288.6,234.1,2024-10-15,2024-12-05,51,3712,0.063
3,113,2025-03,NPK 12-12-17-2,12504.6,12191.4,2025-03-15,2025-04-09,25,3712,3.284
3,113,2025-03,Urea,3078.1,2032.6,2025-03-15,2025-04-13,29,3712,0.548
3,113,2025-03,Kieserite,2308.5,1822.9,2025-03-15,2025-03-15,0,3712,0.491
3,113,2025-03,Borate,288.6,225.2,2025-03-15,2025-03-15,0,3712,0.061
3,114,2024-10,NPK 12-12-17-2,8289.1,7103.6,2024-10-15,2024-10-15,0,2427,2.927
3,114,2024-10,Urea,2040.4,2104.1,2024-10-15,2024-11-12,28,2427,0.867
3,114,2024-10,Kieserite,1530.3,1381.8,2024-10-15,2024-10-15,0,2427,0.569
3,114,2024-10,Borate,191.3,143.3,2024-10-15,2024-10-18,3,2427,0.059
3,114,2025-03,NPK 12-12-17-2,8289.1,6298.2,2025-03-15,2025-05-01,47,2427,2.595
3,114,2025-03,Urea,2040.4,1551.8,2025-03-15,2025-04-11,27,2427,0.639
3,114,2025-03,Kieserite,1530.3,1713.9,2025-03-15,2025-03-15,0,2427,0.706
3,114,2025-03,Borate,191.3,142.1,2025-03-15,2025-03-15,0,2427,0.059
3,115,2024-10,NPK 12-12-17-2,10037.0,9605.8,2024-10-15,2024-11-08,24,2889,3.325
3,115,2024-10,Urea,2470.6,2237.4,2024-10-15,2024-11-03,19,2889,0.774
3,115,2024-10,Kieserite,1853.0,1868.3,2024-10-15,2024-10-17,2,2889,0.647
3,115,2024-10,Borate,231.6,199.5,2024-10-15,2024-10-15,0,2889,0.069
3,115,2025-03,NPK 12-12-17-2,10037.0,5839.0,2025-03-15,2025-03-15,0,2889,2.021
3,115,2025-03,Urea,2470.6,2243.3,2025-03-15,2025-04-18,34,2889,0.777
3,115,2025-03,Kieserite,1853.0,1947.4,2025-03-15,2025-04-26,42,2889,0.674
3,115,2025-03,Borate,231.6,218.4,2025-03-15,2025-03-15,0,2889,0.076
3,116,2024-10,NPK 12-12-17-2,6045.3,6700.1,2024-10-15,2024-10-19,4,1650,4.061
3,116,2024-10,Urea,1488.1,1355.7,2024-10-15,2024-10-15,0,1650,0.822
3,116,2024-10,Kieserite,1116.0,1250.0,2024-10-15,2024-11-19,35,1650,0.758
3,116,2024-10,Borate,139.5,120.2,2024-10-15,2024-11-03,19,1650,0.073
3,116,2025-03,NPK 12-12-17-2,6045.3,4871.7,2025-03-15,2025-04-23,39,1650,2.953
3,116,2025-03,Urea,1488.1,1113.9,2025-03-15,2025-03-21,6,1650,0.675
3,116,2025-03,Kieserite,1116.0,907.4,2025-03-15,2025-05-06,52,1650,0.55
3,116,2025-03,Borate,139.5,121.9,2025-03-15,2025-03-22,7,1650,0.074
3,117,2024-10,NPK 12-12-17-2,4653.0,3594.2,2024-10-15,2024-11-18,34,1358,2.647
3,117,2024-10,Urea,1145.3,1217.5,2024-10-15,2024-12-01,47,1358,0.897
3,117,2024-10,Kieserite,859.0,524.2,2024-10-15,2024-10-15,0,1358,0.386
3,117,2024-10,Borate,107.4,81.7,2024-10-15,2024-11-08,24,1358,0.06
3,117,2025-03,NPK 12-12-17-2,4653.0,3707.0,2025-03-15,2025-03-20,5,1358,2.73
3,117,2025-03,Urea,1145.3,1067.0,2025-03-15,2025-03-20,5,1358,0.786
3,117,2025-03,Kieserite,859.0,748.0,2025-03-15,2025-04-09,25,1358,0.551
3,117,2025-03,Borate,107.4,113.7,2025-03-15,2025-05-02,48,1358,0.084
3,118,2024-10,NPK 12-12-17-2,5264.7,4943.5,2024-10-15,2024-11-12,28,1427,3.464
3,118,2024-10,Urea,1295.9,1207.1,2024-10-15,2024-10-15,0,1427,0.846
3,118,2024-10,Kieserite,971.9,1088.6,2024-10-15,2024-10-29,14,1427,0.763
3,118,2024-10,Borate,121.5,117.4,2024-10-15,2024-11-11,27,1427,0.082
3,118,2025-03,NPK 12-12-17-2,5264.7,3752.5,2025-03-15,2025-03-15,0,1427,2.63
3,118,2025-03,Urea,1295.9,1019.5,2025-03-15,2025-03-15,0,1427,0.714
3,118,2025-03,Kieserite,971.9,602.7,2025-03-15,2025-03-15,0,1427,0.422
3,118,2025-03,Borate,121.5,105.4,2025-03-15,2025-03-15,0,1427,0.074
3,119,2024-10,NPK 12-12-17-2,1748.0,1742.1,2024-10-15,2024-10-20,5,502,3.47
3,119,2024-10,Urea,430.3,324.9,2024-10-15,2024-10-27,12,502,0.647
3,119,2024-10,Kieserite,322.7,275.2,2024-10-15,2024-11-08,24,502,0.548
3,119,2024-10,Borate,40.3,27.4,2024-10-15,2024-11-19,35,502,0.055
3,119,2025-03,NPK 12-12-17-2,1748.0,1761.7,2025-03-15,2025-03-21,6,502,3.509
3,119,2025-03,Urea,430.3,450.8,2025-03-15,2025-05-02,48,502,0.898
3,119,2025-03,Kieserite,322.7,347.4,2025-03-15,2025-04-01,17,502,0.692
3,119,2025-03,Borate,40.3,33.8,2025-03-15,2025-05-01,47,502,0.067
3,120,2024-10,NPK 12-12-17-2,5716.9,5432.7,2024-10-15,2024-11-15,31,1680,3.234
3,120,2024-10,Urea,1407.2,1339.7,2024-10-15,2024-12-04,50,1680,0.797
3,120,2024-10,Kieserite,1055.4,995.3,2024-10-15,2024-11-07,23,1680,0.592
3,120,2024-10,Borate,131.9,118.6,2024-10-15,2024-10-15,0,1680,0.071
3,120,2025-03,NPK 12-12-17-2,5716.9,5136.1,2025-03-15,2025-03-15,0,1680,3.057
3,120,2025-03,Urea,1407.2,1343.0,2025-03-15,2025-03-20,5,1680,0.799
3,120,2025-03,Kieserite,1055.4,908.7,2025-03-15,2025-05-10,56,1680,0.541
3,120,2025-03,Borate,131.9,106.2,2025-03-15,2025-03-17,2,1680,0.063
3,121,2024-10,NPK 12-12-17-2,2137.6,2047.1,2024-10-15,2024-10-24,9,622,3.291
3,121,2024-10,Urea,526.2,488.8,2024-10-15,2024-11-02,18,622,0.786
3,121,2024-10,Kieserite,394.6,286.6,2024-10-15,2024-11-07,23,622,0.461
3,121,2024-10,Borate,49.3,46.3,2024-10-15,2024-10-15,0,622,0.074
3,121,2025-03,NPK 12-12-17-2,2137.6,2051.9,2025-03-15,2025-04-10,26,622,3.299
3,121,2025-03,Urea,526.2,349.2,2025-03-15,2025-04-09,25,622,0.561
3,121,2025-03,Kieserite,394.6,415.9,2025-03-15,2025-05-02,48,622,0.669
3,121,2025-03,Borate,49.3,17.3,2025-03-15,2025-03-19,4,622,0.028
3,369,2024-10,NPK 12-12-17-2,1234.6,1262.1,2024-10-15,2024-11-25,41,391,3.228
3,369,2024-10,Urea,303.9,304.6,2024-10-15,2024-10-15,0,391,0.779
3,369,2024-10,Kieserite,227.9,177.8,2024-10-15,2024-11-01,17,391,0.455
3,369,2024-10,Borate,28.5,27.3,2024-10-15,2024-10-16,1,391,0.07
3,369,2025-03,NPK 12-12-17-2,1234.6,1035.0,2025-03-15,2025-03-15,0,391,2.647
3,369,2025-03,Urea,303.9,222.3,2025-03-15,2025-03-24,9,391,0.569
3,369,2025-03,Kieserite,227.9,253.3,2025-03-15,2025-05-07,53,391,0.648
3,369,2025-03,Borate,28.5,25.8,2025-03-15,2025-03-24,9,391,0.066
3,370,2024-10,NPK 12-12-17-2,993.0,1021.0,2024-10-15,2024-10-20,5,292,3.497
3,370,2024-10,Urea,244.4,166.4,2024-10-15,2024-10-15,0,292,0.57
3,370,2024-10,Kieserite,183.3,141.3,2024-10-15,2024-10-15,0,292,0.484
3,370,2024-10,Borate,22.9,19.7,2024-10-15,2024-11-24,40,292,0.068
3,370,2025-03,NPK 12-12-17-2,993.0,925.6,2025-03-15,2025-03-15,0,292,3.17
3,370,2025-03,Urea,244.4,273.8,2025-03-15,2025-03-15,0,292,0.938
3,370,2025-03,Kieserite,183.3,139.2,2025-03-15,2025-03-15,0,292,0.477
3,370,2025-03,Borate,22.9,25.4,2025-03-15,2025-03-15,0,292,0.087
4,122,2024-10,NPK 12-12-17-2,6417.3,5447.5,2024-10-15,2024-10-19,4,1842,2.957
4,122,2024-10,Urea,1579.6,1653.8,2024-10-15,2024-10-24,9,1842,0.898
4,122,2024-10,Kieserite,1184.7,1137.5,2024-10-15,2024-12-07,53,1842,0.618
4,122,2024-10,Borate,148.1,165.9,2024-10-15,2024-10-23,8,1842,0.09
4,122,2025-03,NPK 12-12-17-2,6417.3,4234.6,2025-03-15,2025-04-06,22,1842,2.299
4,122,2025-03,Urea,1579.6,1605.3,2025-03-15,2025-04-08,24,1842,0.871
4,122,2025-03,Kieserite,1184.7,1184.2,2025-03-15,2025-03-15,0,1842,0.643
4,122,2025-03,Borate,148.1,140.1,2025-03-15,2025-05-28,74,1842,0.076
4,123,2024-10,NPK 12-12-17-2,5125.0,5740.0,2024-10-15,2024-10-31,16,1518,3.781
4,123,2024-10,Urea,1261.5,1160.9,2024-10-15,2024-10-19,4,1518,0.765
4,123,2024-10,Kieserite,946.2,850.5,2024-10-15,2024-10-15,0,1518,0.56
4,123,2024-10,Borate,118.3,81.9,2024-10-15,2024-10-15,0,1518,0.054
4,123,2025-03,NPK 12-12-17-2,5125.0,5647.8,2025-03-15,2025-05-11,57,1518,3.721
4,123,2025-03,Urea,1261.5,1009.3,2025-03-15,2025-03-15,0,1518,0.665
4,123,2025-03,Kieserite,946.2,583.6,2025-03-15,2025-05-17,63,1518,0.384
4,123,2025-03,Borate,118.3,106.2,2025-03-15,2025-03-27,12,1518,0.07
4,124,2024-10,NPK 12-12-17-2,4861.2,5152.0,2024-10-15,2024-10-15,0,1503,3.428
4,124,2024-10,Urea,1196.6,1036.8,2024-10-15,2025-01-14,91,1503,0.69
4,124,2024-10,Kieserite,897.5,1005.2,2024-10-15,2024-10-25,10,1503,0.669
4,124,2024-10,Borate,112.2,94.4,2024-10-15,2024-12-19,65,1503,0.063
4,124,2025-03,NPK 12-12-17-2,4861.2,4626.3,2025-03-15,2025-03-15,0,1503,3.078
4,124,2025-03,Urea,1196.6,1272.3,2025-03-15,2025-04-27,43,1503,0.847
4,124,2025-03,Kieserite,897.5,754.1,2025-03-15,2025-03-15,0,1503,0.502
4,124,2025-03,Borate,112.2,105.0,2025-03-15,2025-05-05,51,1503,0.07
4,125,2024-10,NPK 12-12-17-2,2784.3,2581.2,2024-10-15,2024-10-15,0,943,2.737
4,125,2024-10,Urea,685.4,598.5,2024-10-15,2024-11-04,20,943,0.635
4,125,2024-10,Kieserite,514.0,402.4,2024-10-15,2024-11-16,32,943,0.427
4,125,2024-10,Borate,64.3,56.5,2024-10-15,2024-11-08,24,943,0.06
4,125,2025-03,NPK 12-12-17-2,2784.3,2661.6,2025-03-15,2025-04-01,17,943,2.823
4,125,2025-03,Urea,685.4,566.7,2025-03-15,2025-04-04,20,943,0.601
4,125,2025-03,Kieserite,514.0,451.1,2025-03-15,2025-03-29,14,943,0.478
4,125,2025-03,Borate,64.3,61.8,2025-03-15,2025-04-06,22,943,0.066
4,126,2024-10,NPK 12-12-17-2,2872.8,2733.4,2024-10-15,2024-10-25,10,869,3.145
4,126,2024-10,Urea,707.2,712.2,2024-10-15,2024-11-16,32,869,0.82
4,126,2024-10,Kieserite,530.4,431.9,2024-10-15,2024-10-15,0,869,0.497
4,126,2024-10,Borate,66.3,74.3,2024-10-15,2024-10-15,0,869,0.085
4,126,2025-03,NPK 12-12-17-2,2872.8,2399.3,2025-03-15,2025-04-03,19,869,2.761
4,126,2025-03,Urea,707.2,678.0,2025-03-15,2025-03-29,14,869,0.78
4,126,2025-03,Kieserite,530.4,594.0,2025-03-15,2025-03-15,0,869,0.684
4,126,2025-03,Borate,66.3,71.6,2025-03-15,2025-04-01,17,869,0.082
4,127,2024-10,NPK 12-12-17-2,1293.3,1069.5,2024-10-15,2024-11-21,37,417,2.565
4,127,2024-10,Urea,318.4,292.8,2024-10-15,2024-11-05,21,417,0.702
4,127,2024-10,Kieserite,238.8,202.8,2024-10-15,2024-10-15,0,417,0.486
4,127,2024-10,Borate,29.8,16.5,2024-10-15,2024-10-15,0,417,0.04
4,127,2025-03,NPK 12-12-17-2,1293.3,1089.3,2025-03-15,2025-03-27,12,417,2.612
4,127,2025-03,Urea,318.4,261.9,2025-03-15,2025-04-10,26,417,0.628
4,127,2025-03,Kieserite,238.8,202.9,2025-03-15,2025-04-18,34,417,0.487
4,127,2025-03,Borate,29.8,33.4,2025-03-15,2025-05-04,50,417,0.08
4,128,2024-10,NPK 12-12-17-2,12879.4,11678.2,2024-10-15,2024-11-19,35,4246,2.75
4,128,2024-10,Urea,3170.3,2412.4,2024-10-15,2024-10-17,2,4246,0.568
4,128,2024-10,Kieserite,2377.7,2234.8,2024-10-15,2024-12-30,76,4246,0.526
4,128,2024-10,Borate,297.2,310.1,2024-10-15,2024-11-09,25,4246,0.073
4,128,2025-03,NPK 12-12-17-2,12879.4,13079.4,2025-03-15,2025-06-27,104,4246,3.08
4,128,2025-03,Urea,3170.3,2009.1,2025-03-15,2025-03-15,0,4246,0.473
4,128,2025-03,Kieserite,2377.7,1354.8,2025-03-15,2025-03-16,1,4246,0.319
4,128,2025-03,Borate,297.2,268.3,2025-03-15,2025-03-15,0,4246,0.063
4,129,2024-10,NPK 12-12-17-2,9881.5,8698.8,2024-10-15,2024-10-28,13,3176,2.739
4,129,2024-10,Urea,2432.4,1844.2,2024-10-15,2024-11-26,42,3176,0.581
4,129,2024-10,Kieserite,1824.3,1125.9,2024-10-15,2024-10-15,0,3176,0.354
4,129,2024-10,Borate,228.0,207.2,2024-10-15,2024-10-15,0,3176,0.065
4,129,2025-03,NPK 12-12-17-2,9881.5,6562.4,2025-03-15,2025-04-22,38,3176,2.066
4,129,2025-03,Urea,2432.4,1506.1,2025-03-15,2025-04-04,20,3176,0.474
4,129,2025-03,Kieserite,1824.3,1665.8,2025-03-15,2025-04-25,41,3176,0.525
4,129,2025-03,Borate,228.0,241.0,2025-03-15,2025-03-16,1,3176,0.076
4,130,2024-10,NPK 12-12-17-2,13971.2,14050.4,2024-10-15,2024-11-16,32,4465,3.147
4,130,2024-10,Urea,3439.1,3174.3,2024-10-15,2024-10-25,10,4465,0.711
4,130,2024-10,Kieserite,2579.3,1975.5,2024-10-15,2025-01-01,78,4465,0.442
4,130,2024-10,Borate,322.4,220.5,2024-10-15,2024-10-26,11,4465,0.049
4,130,2025-03,NPK 12-12-17-2,13971.2,6031.6,2025-03-15,2025-05-02,48,4465,1.351
4,130,2025-03,Urea,3439.1,3317.6,2025-03-15,2025-03-19,4,4465,0.743
4,130,2025-03,Kieserite,2579.3,2703.1,2025-03-15,2025-04-18,34,4465,0.605
4,130,2025-03,Borate,322.4,250.6,2025-03-15,2025-04-22,38,4465,0.056
4,131,2024-10,NPK 12-12-17-2,14003.8,13535.2,2024-10-15,2024-11-25,41,4497,3.01
4,131,2024-10,Urea,3447.1,2369.3,2024-10-15,2024-11-01,17,4497,0.527
4,131,2024-10,Kieserite,2585.3,2086.8,2024-10-15,2024-10-15,0,4497,0.464
4,131,2024-10,Borate,323.2,248.7,2024-10-15,2024-10-15,0,4497,0.055
4,131,2025-03,NPK 12-12-17-2,14003.8,12103.7,2025-03-15,2025-03-15,0,4497,2.692
4,131,2025-03,Urea,3447.1,2115.7,2025-03-15,2025-04-03,19,4497,0.47
4,131,2025-03,Kieserite,2585.3,2764.5,2025-03-15,2025-03-22,7,4497,0.615
4,131,2025-03,Borate,323.2,213.6,2025-03-15,2025-03-17,2,4497,0.047
4,132,2024-10,NPK 12-12-17-2,15323.0,17161.8,2024-10-15,2024-10-21,6,4827,3.555
4,132,2024-10,Urea,3771.8,3645.9,2024-10-15,2024-10-15,0,4827,0.755
4,132,2024-10,Kieserite,2828.9,2979.3,2024-10-15,2024-10-15,0,4827,0.617
4,132,2024-10,Borate,353.6,318.8,2024-10-15,2024-11-29,45,4827,0.066
4,132,2025-03,NPK 12-12-17-2,15323.0,11971.1,2025-03-15,2025-03-15,0,4827,2.48
4,132,2025-03,Urea,3771.8,2914.0,2025-03-15,2025-03-24,9,4827,0.604
4,132,2025-03,Kieserite,2828.9,1860.0,2025-03-15,2025-04-25,41,4827,0.385
4,132,2025-03,Borate,353.6,312.0,2025-03-15,2025-05-03,49,4827,0.065
4,133,2024-10,NPK 12-12-17-2,10343.3,7038.3,2024-10-15,2024-11-05,21,3830,1.838
4,133,2024-10,Urea,2546.0,2673.8,2024-10-15,2024-11-05,21,3830,0.698
4,133,2024-10,Kieserite,1909.5,1193.7,2024-10-15,2024-10-15,0,3830,0.312
4,133,2024-10,Borate,238.7,267.3,2024-10-15,2024-12-02,48,3830,0.07
4,133,2025-03,NPK 12-12-17-2,10343.3,8002.7,2025-03-15,2025-03-15,0,3830,2.089
4,133,2025-03,Urea,2546.0,2361.3,2025-03-15,2025-03-15,0,3830,0.617
4,133,2025-03,Kieserite,1909.5,1833.0,2025-03-15,2025-03-30,15,3830,0.479
4,133,2025-03,Borate,238.7,197.8,2025-03-15,2025-04-07,23,3830,0.052
4,134,2024-10,NPK 12-12-17-2,15942.8,12471.6,2024-10-15,2024-10-15,0,5064,2.463
4,134,2024-10,Urea,3924.4,3550.1,2024-10-15,2024-10-15,0,5064,0.701
4,134,2024-10,Kieserite,2943.3,2397.4,2024-10-15,2024-12-13,59,5064,0.473
4,134,2024-10,Borate,367.9,412.1,2024-10-15,2024-10-15,0,5064,0.081
4,134,2025-03,NPK 12-12-17-2,15942.8,15975.6,2025-03-15,2025-05-08,54,5064,3.155
4,134,2025-03,Urea,3924.4,2835.1,2025-03-15,2025-04-08,24,5064,0.56
4,134,2025-03,Kieserite,2943.3,2705.3,2025-03-15,2025-04-20,36,5064,0.534
4,134,2025-03,Borate,367.9,412.1,2025-03-15,2025-03-16,1,5064,0.081
4,135,2024-10,NPK 12-12-17-2,12355.4,8968.6,2024-10-15,2024-11-24,40,3879,2.312
4,135,2024-10,Urea,3041.3,3124.3,2024-10-15,2024-10-15,0,3879,0.805
4,135,2024-10,Kieserite,2281.0,1808.0,2024-10-15,2024-10-15,0,3879,0.466
4,135,2024-10,Borate,285.1,235.7,2024-10-15,2024-10-15,0,3879,0.061
4,135,2025-03,NPK 12-12-17-2,12355.4,12868.1,2025-03-15,2025-05-01,47,3879,3.317
4,135,2025-03,Urea,3041.3,2945.3,2025-03-15,2025-03-25,10,3879,0.759
4,135,2025-03,Kieserite,2281.0,1600.1,2025-03-15,2025-04-13,29,3879,0.413
4,135,2025-03,Borate,285.1,254.3,2025-03-15,2025-04-28,44,3879,0.066
4,136,2024-10,NPK 12-12-17-2,14967.3,12767.4,2024-10-15,2024-10-15,0,4573,2.792
4,136,2024-10,Urea,3684.2,2982.0,2024-10-15,2024-10-15,0,4573,0.652
4,136,2024-10,Kieserite,2763.2,2593.1,2024-10-15,2024-10-28,13,4573,0.567
4,136,2024-10,Borate,345.4,386.8,2024-10-15,2024-10-15,0,4573,0.085
4,136,2025-03,NPK 12-12-17-2,14967.3,16763.3,2025-03-15,2025-04-11,27,4573,3.666
4,136,2025-03,Urea,3684.2,3444.0,2025-03-15,2025-03-20,5,4573,0.753
4,136,2025-03,Kieserite,2763.2,2722.2,2025-03-15,2025-04-15,31,4573,0.595
4,136,2025-03,Borate,345.4,217.6,2025-03-15,2025-03-15,0,4573,0.048
4,137,2024-10,NPK 12-12-17-2,13938.8,11237.3,2024-10-15,2024-11-15,31,4181,2.688
4,137,2024-10,Urea,3431.1,2399.7,2024-10-15,2024-11-24,40,4181,0.574
4,137,2024-10,Kieserite,2573.3,2072.7,2024-10-15,2024-10-15,0,4181,0.496
4,137,2024-10,Borate,321.7,334.7,2024-10-15,2024-10-16,1,4181,0.08
4,137,2025-03,NPK 12-12-17-2,13938.8,8643.2,2025-03-15,2025-03-15,0,4181,2.067
4,137,2025-03,Urea,3431.1,3439.2,2025-03-15,2025-03-20,5,4181,0.823
4,137,2025-03,Kieserite,2573.3,2205.2,2025-03-15,2025-03-20,5,4181,0.527
4,137,2025-03,Borate,321.7,255.1,2025-03-15,2025-05-09,55,4181,0.061
4,138,2024-10,NPK 12-12-17-2,17574.5,18659.0,2024-10-15,2024-10-15,0,5357,3.483
4,138,2024-10,Urea,4326.0,4419.8,2024-10-15,2025-01-17,94,5357,0.825
4,138,2024-10,Kieserite,3244.5,2993.0,2024-10-15,2024-10-17,2,5357,0.559
4,138,2024-10,Borate,405.6,452.8,2024-10-15,2024-10-23,8,5357,0.085
4,138,2025-03,NPK 12-12-17-2,17574.5,13441.7,2025-03-15,2025-03-19,4,5357,2.509
4,138,2025-03,Urea,4326.0,4520.4,2025-03-15,2025-05-03,49,5357,0.844
4,138,2025-03,Kieserite,3244.5,2692.1,2025-03-15,2025-03-31,16,5357,0.503
4,138,2025-03,Borate,405.6,310.9,2025-03-15,2025-03-19,4,5357,0.058
4,139,2024-10,NPK 12-12-17-2,10401.3,9967.1,2024-10-15,2024-10-29,14,3636,2.741
4,139,2024-10,Urea,2560.3,1644.8,2024-10-15,2024-10-15,0,3636,0.452
4,139,2024-10,Kieserite,1920.2,2150.7,2024-10-15,2024-10-15,0,3636,0.591
4,139,2024-10,Borate,240.0,176.1,2024-10-15,2024-12-01,47,3636,0.048
4,139,2025-03,NPK 12-12-17-2,10401.3,11649.4,2025-03-15,2025-03-15,0,3636,3.204
4,139,2025-03,Urea,2560.3,2329.9,2025-03-15,2025-03-21,6,3636,0.641
4,139,2025-03,Kieserite,1920.2,2090.6,2025-03-15,2025-03-15,0,3636,0.575
4,139,2025-03,Borate,240.0,200.3,2025-03-15,2025-04-14,30,3636,0.055
4,140,2024-10,NPK 12-12-17-2,12029.1,10852.5,2024-10-15,2024-11-23,39,3921,2.768
4,140,2024-10,Urea,2961.0,2264.8,2024-10-15,2024-10-15,0,3921,0.578
4,140,2024-10,Kieserite,2220.8,1880.6,2024-10-15,2024-10-15,0,3921,0.48
4,140,2024-10,Borate,277.6,199.7,2024-10-15,2024-10-23,8,3921,0.051
4,140,2025-03,NPK 12-12-17-2,12029.1,8947.0,2025-03-15,2025-03-26,11,3921,2.282
4,140,2025-03,Urea,2961.0,2892.6,2025-03-15,2025-05-06,52,3921,0.738
4,140,2025-03,Kieserite,2220.8,2280.5,2025-03-15,2025-03-19,4,3921,0.582
4,140,2025-03,Borate,277.6,174.9,2025-03-15,2025-04-20,36,3921,0.045
4,141,2024-10,NPK 12-12-17-2,12917.8,12246.8,2024-10-15,2024-12-12,58,4127,2.967
4,141,2024-10,Urea,3179.8,2848.2,2024-10-15,2024-12-04,50,4127,0.69
4,141,2024-10,Kieserite,2384.8,2413.8,2024-10-15,2024-11-30,46,4127,0.585
4,141,2024-10,Borate,298.1,295.2,2024-10-15,2024-10-20,5,4127,0.072
4,141,2025-03,NPK 12-12-17-2,12917.8,13393.7,2025-03-15,2025-03-21,6,4127,3.245
4,141,2025-03,Urea,3179.8,2728.9,2025-03-15,2025-03-15,0,4127,0.661
4,141,2025-03,Kieserite,2384.8,2009.5,2025-03-15,2025-03-15,0,4127,0.487
4,141,2025-03,Borate,298.1,318.5,2025-03-15,2025-03-17,2,4127,0.077
4,142,2024-10,NPK 12-12-17-2,11342.9,8594.3,2024-10-15,2024-11-12,28,3642,2.36
4,142,2024-10,Urea,2792.1,3024.9,2024-10-15,2024-11-28,44,3642,0.831
4,142,2024-10,Kieserite,2094.1,2158.9,2024-10-15,2024-10-15,0,3642,0.593
4,142,2024-10,Borate,261.8,114.3,2024-10-15,2024-12-22,68,3642,0.031
4,142,2025-03,NPK 12-12-17-2,11342.9,9172.7,2025-03-15,2025-03-28,13,3642,2.519
4,142,2025-03,Urea,2792.1,2853.6,2025-03-15,2025-03-30,15,3642,0.784
4,142,2025-03,Kieserite,2094.1,2248.9,2025-03-15,2025-04-03,19,3642,0.617
4,142,2025-03,Borate,261.8,214.1,2025-03-15,2025-03-21,6,3642,0.059
4,143,2024-10,NPK 12-12-17-2,11102.8,10172.0,2024-10-15,2024-11-18,34,3572,2.848
4,143,2024-10,Urea,2733.0,2181.6,2024-10-15,2024-12-16,62,3572,0.611
4,143,2024-10,Kieserite,2049.7,1691.7,2024-10-15,2024-10-15,0,3572,0.474
4,143,2024-10,Borate,256.2,258.7,2024-10-15,2024-11-27,43,3572,0.072
4,143,2025-03,NPK 12-12-17-2,11102.8,8582.5,2025-03-15,2025-04-03,19,3572,2.403
4,143,2025-03,Urea,2733.0,1919.4,2025-03-15,2025-03-15,0,3572,0.537
4,143,2025-03,Kieserite,2049.7,1637.1,2025-03-15,2025-04-27,43,3572,0.458
