# SYNTHETIC. NDRE per block per month. Sentinel-2 L2A is free over Merauke and this layer could be computed for real; it is generated here so the layer works offline. Correlated with real yield.
division_code,block_code,month,ndre,ndre_baseline,cloud_pct
5,186,2025-07,0.3549,0.3378,13
5,186,2025-08,0.3431,0.3378,65
5,186,2025-09,0.3489,0.3378,40
5,186,2025-10,0.3391,0.3378,50
5,186,2025-11,0.3311,0.3378,14
5,187,2025-01,0.3212,0.3301,68
5,187,2025-02,0.3241,0.3301,67
5,187,2025-03,0.317,0.3301,0
5,187,2025-04,0.3282,0.3301,55
5,187,2025-05,0.3423,0.3301,30
5,187,2025-06,0.3472,0.3301,57
5,187,2025-07,0.3414,0.3301,71
5,187,2025-08,0.3367,0.3301,23
5,187,2025-09,0.3434,0.3301,32
5,187,2025-10,0.3257,0.3301,67
5,187,2025-11,0.3173,0.3301,69
5,188,2025-01,0.3212,0.3365,3
5,188,2025-02,0.3215,0.3365,1
5,188,2025-03,0.3339,0.3365,36
5,188,2025-04,0.3384,0.3365,6
5,188,2025-05,0.3414,0.3365,22
5,188,2025-06,0.3535,0.3365,26
5,188,2025-07,0.3527,0.3365,59
5,188,2025-08,0.3547,0.3365,15
5,188,2025-09,0.3483,0.3365,65
5,188,2025-10,0.3303,0.3365,6
5,188,2025-11,0.3343,0.3365,65
5,189,2025-01,0.3254,0.3311,56
5,189,2025-02,0.321,0.3311,28
5,189,2025-03,0.3283,0.3311,48
5,189,2025-04,0.335,0.3311,25
5,189,2025-05,0.3416,0.3311,44
5,189,2025-06,0.3422,0.3311,13
5,189,2025-07,0.3459,0.3311,39
5,189,2025-08,0.3488,0.3311,33
5,189,2025-09,0.3364,0.3311,65
5,189,2025-10,0.3262,0.3311,49
5,189,2025-11,0.318,0.3311,18
5,190,2025-01,0.3642,0.3722,4
5,190,2025-02,0.3683,0.3722,7
5,190,2025-03,0.3633,0.3722,30
5,190,2025-04,0.3697,0.3722,11
5,190,2025-05,0.3728,0.3722,28
5,190,2025-06,0.3812,0.3722,66
5,190,2025-07,0.3891,0.3722,62
5,190,2025-08,0.3824,0.3722,17
5,190,2025-09,0.3717,0.3722,37
5,190,2025-10,0.367,0.3722,57
5,190,2025-11,0.3717,0.3722,49
5,192,2025-01,0.333,0.3398,52
5,192,2025-02,0.3268,0.3398,46
5,192,2025-03,0.3297,0.3398,27
5,192,2025-04,0.3467,0.3398,29
5,192,2025-05,0.3529,0.3398,24
5,192,2025-06,0.3474,0.3398,39
5,192,2025-07,0.3495,0.3398,28
5,192,2025-08,0.344,0.3398,56
5,192,2025-09,0.3476,0.3398,29
5,192,2025-10,0.3431,0.3398,38
5,192,2025-11,0.3278,0.3398,33
5,193,2025-01,0.3319,0.3464,18
5,193,2025-02,0.3309,0.3464,40
5,193,2025-03,0.3467,0.3464,60
5,193,2025-04,0.3476,0.3464,12
5,193,2025-05,0.3463,0.3464,65
5,193,2025-06,0.3571,0.3464,72
5,193,2025-07,0.3554,0.3464,69
5,193,2025-08,0.351,0.3464,39
5,193,2025-09,0.3539,0.3464,48
5,193,2025-10,0.3425,0.3464,3
5,193,2025-11,0.3482,0.3464,28
5,194,2025-01,0.3462,0.3552,35
5,194,2025-02,0.3406,0.3552,35
5,194,2025-03,0.3432,0.3552,64
5,194,2025-04,0.353,0.3552,53
5,194,2025-05,0.3586,0.3552,20
5,194,2025-06,0.3715,0.3552,0
5,194,2025-07,0.3714,0.3552,55
5,194,2025-08,0.371,0.3552,61
5,194,2025-09,0.3668,0.3552,37
5,194,2025-10,0.3491,0.3552,10
5,194,2025-11,0.3571,0.3552,7
5,195,2025-01,0.3467,0.3522,32
5,195,2025-02,0.3403,0.3522,38
5,195,2025-03,0.3475,0.3522,16
5,195,2025-04,0.3498,0.3522,50
5,195,2025-05,0.3551,0.3522,18
5,195,2025-06,0.3571,0.3522,72
5,195,2025-07,0.3636,0.3522,66
5,195,2025-08,0.3636,0.3522,34
5,195,2025-09,0.3601,0.3522,58
5,195,2025-10,0.3496,0.3522,58
5,195,2025-11,0.3398,0.3522,33
5,196,2025-01,0.3262,0.336,20
5,196,2025-02,0.3229,0.336,39
5,196,2025-03,0.3254,0.336,41
5,196,2025-04,0.3336,0.336,52
5,196,2025-05,0.3352,0.336,52
5,196,2025-06,0.3531,0.336,44
5,196,2025-07,0.3505,0.336,4
5,196,2025-08,0.3414,0.336,49
5,196,2025-09,0.336,0.336,29
5,196,2025-10,0.339,0.336,37
5,196,2025-11,0.3237,0.336,36
5,197,2025-01,0.326,0.3414,2
5,197,2025-02,0.3293,0.3414,9
5,197,2025-03,0.3315,0.3414,23
5,197,2025-04,0.3443,0.3414,43
5,197,2025-05,0.3457,0.3414,56
5,197,2025-06,0.345,0.3414,3
5,197,2025-07,0.3575,0.3414,5
5,197,2025-08,0.3511,0.3414,12
5,197,2025-09,0.3501,0.3414,43
5,197,2025-10,0.3466,0.3414,43
5,197,2025-11,0.3344,0.3414,70
5,198,2025-01,0.359,0.3721,14
5,198,2025-02,0.3672,0.3721,16
5,198,2025-03,0.3621,0.3721,25
5,198,2025-04,0.3709,0.3721,56
5,198,2025-05,0.3861,0.3721,17
5,198,2025-06,0.3801,0.3721,15
5,198,2025-07,0.3775,0.3721,45
5,198,2025-08,0.3831,0.3721,68
5,198,2025-09,0.3703,0.3721,27
5,198,2025-10,0.3766,0.3721,49
5,198,2025-11,0.3729,0.3721,54
5,199,2025-01,0.349,0.3546,54
5,199,2025-02,0.3369,0.3546,10
5,199,2025-03,0.3459,0.3546,33
5,199,2025-04,0.349,0.3546,53
5,199,2025-05,0.3635,0.3546,52
5,199,2025-06,0.3599,0.3546,45
5,199,2025-07,0.3687,0.3546,39
5,199,2025-08,0.3719,0.3546,65
5,199,2025-09,0.365,0.3546,57
5,199,2025-10,0.3483,0.3546,52
5,199,2025-11,0.3553,0.3546,71
5,200,2025-01,0.3369,0.3498,72
5,200,2025-02,0.3374,0.3498,45
5,200,2025-03,0.3402,0.3498,40
5,200,2025-04,0.3419,0.3498,63
5,200,2025-05,0.3616,0.3498,33
5,200,2025-06,0.3527,0.3498,38
5,200,2025-07,0.3624,0.3498,48
5,200,2025-08,0.366,0.3498,48
5,200,2025-09,0.3629,0.3498,29
5,200,2025-10,0.354,0.3498,8
5,200,2025-11,0.3428,0.3498,65
5,201,2025-01,0.2958,0.3103,55
5,201,2025-02,0.2943,0.3103,0
5,201,2025-03,0.309,0.3103,6
5,201,2025-04,0.3091,0.3103,45
5,201,2025-05,0.3161,0.3103,71
5,201,2025-06,0.3178,0.3103,55
5,201,2025-07,0.3207,0.3103,45
5,201,2025-08,0.3219,0.3103,64
5,201,2025-09,0.3241,0.3103,42
5,201,2025-10,0.3041,0.3103,65
5,201,2025-11,0.3098,0.3103,16
5,202,2025-01,0.3422,0.3525,45
5,202,2025-02,0.3463,0.3525,57
5,202,2025-03,0.3401,0.3525,40
5,202,2025-04,0.3572,0.3525,61
5,202,2025-05,0.366,0.3525,29
5,202,2025-06,0.3603,0.3525,49
5,202,2025-07,0.3686,0.3525,49
5,202,2025-08,0.3638,0.3525,40
5,202,2025-09,0.3508,0.3525,57
5,202,2025-10,0.3579,0.3525,11
5,202,2025-11,0.35,0.3525,47
5,373,2025-01,0.2978,0.3021,60
5,373,2025-02,0.296,0.3021,16
5,373,2025-03,0.2986,0.3021,32
5,373,2025-04,0.3059,0.3021,0
5,373,2025-05,0.3051,0.3021,53
5,373,2025-06,0.3045,0.3021,24
5,373,2025-07,0.3104,0.3021,4
5,373,2025-08,0.31,0.3021,48
5,373,2025-09,0.3019,0.3021,0
5,373,2025-10,0.3063,0.3021,57
5,373,2025-11,0.301,0.3021,71
6,203,2025-01,0.3037,0.3218,27
6,203,2025-02,0.31,0.3218,8
6,203,2025-03,0.32,0.3218,36
6,203,2025-04,0.3252,0.3218,44
6,203,2025-05,0.335,0.3218,66
6,203,2025-06,0.3277,0.3218,45
6,203,2025-07,0.3347,0.3218,25
6,203,2025-08,0.3334,0.3218,34
6,203,2025-09,0.3307,0.3218,53
6,203,2025-10,0.3239,0.3218,11
6,203,2025-11,0.3091,0.3218,26
6,204,2025-01,0.3314,0.3417,60
6,204,2025-02,0.3344,0.3417,0
6,204,2025-03,0.3415,0.3417,17
6,204,2025-04,0.3463,0.3417,6
6,204,2025-05,0.3547,0.3417,51
6,204,2025-06,0.3487,0.3417,11
6,204,2025-07,0.353,0.3417,49
6,204,2025-08,0.3589,0.3417,53
6,204,2025-09,0.3502,0.3417,5
6,204,2025-10,0.3443,0.3417,19
6,204,2025-11,0.3305,0.3417,61
6,205,2025-01,0.3337,0.3428,59
6,205,2025-02,0.3383,0.3428,7
6,205,2025-03,0.3313,0.3428,36
6,205,2025-04,0.3354,0.3428,19
6,205,2025-05,0.3518,0.3428,37
6,205,2025-06,0.3518,0.3428,16
6,205,2025-07,0.3484,0.3428,32
6,205,2025-08,0.3524,0.3428,66
6,205,2025-09,0.3473,0.3428,26
6,205,2025-10,0.3357,0.3428,59
6,205,2025-11,0.3425,0.3428,40
6,206,2025-01,0.3186,0.3373,19
6,206,2025-02,0.3223,0.3373,59
6,206,2025-03,0.3314,0.3373,14
6,206,2025-04,0.3406,0.3373,9
6,206,2025-05,0.3449,0.3373,25
6,206,2025-06,0.3486,0.3373,43
6,206,2025-07,0.354,0.3373,63
6,206,2025-08,0.3491,0.3373,5
6,206,2025-09,0.3512,0.3373,39
6,206,2025-10,0.3372,0.3373,50
6,206,2025-11,0.3309,0.3373,57
6,207,2025-01,0.3278,0.3396,16
6,207,2025-02,0.3243,0.3396,57
6,207,2025-03,0.3332,0.3396,38
6,207,2025-04,0.343,0.3396,65
6,207,2025-05,0.3426,0.3396,6
6,207,2025-06,0.3561,0.3396,49
6,207,2025-07,0.3485,0.3396,13
6,207,2025-08,0.3566,0.3396,31
6,207,2025-09,0.3437,0.3396,19
6,207,2025-10,0.3388,0.3396,33
6,207,2025-11,0.3304,0.3396,64
6,208,2025-01,0.2998,0.314,1
6,208,2025-02,0.305,0.314,71
6,208,2025-03,0.3098,0.314,26
6,208,2025-04,0.307,0.314,37
6,208,2025-05,0.3128,0.314,3
6,208,2025-06,0.3277,0.314,72
6,208,2025-07,0.3328,0.314,59
6,208,2025-08,0.32,0.314,24
6,208,2025-09,0.3266,0.314,23
6,208,2025-10,0.3093,0.314,37
6,208,2025-11,0.3135,0.314,52
6,209,2025-01,0.2988,0.3185,52
6,209,2025-02,0.3113,0.3185,47
6,209,2025-03,0.3134,0.3185,62
6,209,2025-04,0.318,0.3185,19
6,209,2025-05,0.3237,0.3185,34
6,209,2025-06,0.3261,0.3185,55
6,209,2025-07,0.3231,0.3185,9
6,209,2025-08,0.3309,0.3185,45
6,209,2025-09,0.3276,0.3185,58
6,209,2025-10,0.3127,0.3185,71
6,209,2025-11,0.3111,0.3185,61
6,210,2025-01,0.3304,0.3401,18
6,210,2025-02,0.3231,0.3401,11
6,210,2025-03,0.3332,0.3401,54
6,210,2025-04,0.3335,0.3401,49
6,210,2025-05,0.3509,0.3401,43
6,210,2025-06,0.348,0.3401,58
6,210,2025-07,0.3539,0.3401,37
6,210,2025-08,0.3432,0.3401,7
6,210,2025-09,0.3411,0.3401,50
6,210,2025-10,0.3326,0.3401,45
6,210,2025-11,0.333,0.3401,69
6,211,2025-01,0.3443,0.3511,8
6,211,2025-02,0.3352,0.3511,23
6,211,2025-03,0.348,0.3511,53
6,211,2025-04,0.3465,0.3511,68
6,211,2025-05,0.3555,0.3511,36
6,211,2025-06,0.3597,0.3511,63
6,211,2025-07,0.3693,0.3511,30
6,211,2025-08,0.3649,0.3511,38
6,211,2025-09,0.3517,0.3511,63
6,211,2025-10,0.3439,0.3511,35
6,211,2025-11,0.3477,0.3511,64
6,212,2025-01,0.3482,0.3536,6
6,212,2025-02,0.3481,0.3536,59
6,212,2025-03,0.3501,0.3536,18
6,212,2025-04,0.3579,0.3536,46
6,212,2025-05,0.3668,0.3536,29
6,212,2025-06,0.3651,0.3536,40
6,212,2025-07,0.3674,0.3536,36
6,212,2025-08,0.3645,0.3536,32
6,212,2025-09,0.3533,0.3536,5
6,212,2025-10,0.3463,0.3536,70
6,212,2025-11,0.3478,0.3536,30
6,213,2025-01,0.3217,0.3393,36
6,213,2025-02,0.3217,0.3393,19
6,213,2025-03,0.3355,0.3393,53
6,213,2025-04,0.3338,0.3393,14
6,213,2025-05,0.3456,0.3393,65
6,213,2025-06,0.3484,0.3393,53
6,213,2025-07,0.3532,0.3393,44
6,213,2025-08,0.3426,0.3393,33
6,213,2025-09,0.3473,0.3393,70
6,213,2025-10,0.3351,0.3393,50
6,213,2025-11,0.3368,0.3393,31
6,214,2025-01,0.3154,0.3262,66
6,214,2025-02,0.3134,0.3262,66
6,214,2025-03,0.3177,0.3262,45
6,214,2025-04,0.3216,0.3262,43
6,214,2025-05,0.3378,0.3262,25
6,214,2025-06,0.3438,0.3262,53
6,214,2025-07,0.346,0.3262,6
6,214,2025-08,0.3441,0.3262,49
6,214,2025-09,0.3244,0.3262,2
6,214,2025-10,0.3299,0.3262,58
6,214,2025-11,0.3194,0.3262,44
6,215,2025-01,0.3347,0.3411,66
6,215,2025-02,0.3298,0.3411,25
6,215,2025-03,0.3372,0.3411,30
6,215,2025-04,0.3464,0.3411,72
6,215,2025-05,0.3547,0.3411,55
6,215,2025-06,0.3581,0.3411,47
6,215,2025-07,0.3606,0.3411,71
6,215,2025-08,0.3545,0.3411,69
6,215,2025-09,0.3403,0.3411,49
6,215,2025-10,0.3344,0.3411,27
6,215,2025-11,0.3329,0.3411,40
6,216,2025-01,0.3109,0.3306,39
6,216,2025-02,0.3226,0.3306,50
6,216,2025-03,0.3183,0.3306,24
6,216,2025-04,0.3278,0.3306,51
6,216,2025-05,0.3388,0.3306,10
6,216,2025-06,0.3451,0.3306,55
6,216,2025-07,0.3372,0.3306,58
6,216,2025-08,0.3345,0.3306,55
6,216,2025-09,0.3292,0.3306,34
6,216,2025-10,0.3257,0.3306,60
6,216,2025-11,0.3325,0.3306,52
6,222,2025-01,0.3139,0.319,54
6,222,2025-02,0.3113,0.319,5
6,222,2025-03,0.3134,0.319,9
6,222,2025-04,0.3227,0.319,4
6,222,2025-05,0.3231,0.319,45
6,222,2025-06,0.3363,0.319,34
6,222,2025-07,0.3335,0.319,13
6,222,2025-08,0.3231,0.319,5
6,222,2025-09,0.3274,0.319,34
6,222,2025-10,0.3181,0.319,35
6,222,2025-11,0.3117,0.319,44
6,223,2025-01,0.3255,0.343,25
6,223,2025-02,0.3357,0.343,30
6,223,2025-03,0.3443,0.343,20
6,223,2025-04,0.3376,0.343,64
6,223,2025-05,0.3439,0.343,50
6,223,2025-06,0.3517,0.343,5
6,223,2025-07,0.3538,0.343,42
6,223,2025-08,0.3487,0.343,15
6,223,2025-09,0.3541,0.343,22
6,223,2025-10,0.344,0.343,68
6,223,2025-11,0.3333,0.343,23
6,230,2025-01,0.3316,0.3428,68
6,230,2025-02,0.3254,0.3428,1
6,230,2025-03,0.3349,0.3428,68
6,230,2025-04,0.3465,0.3428,53
6,230,2025-05,0.3454,0.3428,6
6,230,2025-06,0.3474,0.3428,24
6,230,2025-07,0.3599,0.3428,72
6,230,2025-08,0.3545,0.3428,37
6,230,2025-09,0.3545,0.3428,43
6,230,2025-10,0.3454,0.3428,2
6,230,2025-11,0.3384,0.3428,39
6,245,2025-01,0.315,0.326,6
6,245,2025-02,0.3134,0.326,41
6,245,2025-03,0.3171,0.326,10
6,245,2025-04,0.3277,0.326,58
6,245,2025-05,0.3353,0.326,14
6,245,2025-06,0.34,0.326,54
6,245,2025-07,0.3368,0.326,14
6,245,2025-08,0.3354,0.326,21
6,245,2025-09,0.3378,0.326,8
6,245,2025-10,0.3199,0.326,3
6,245,2025-11,0.3253,0.326,67
6,246,2025-01,0.2983,0.315,56
6,246,2025-02,0.3075,0.315,58
6,246,2025-03,0.3105,0.315,7
6,246,2025-04,0.3191,0.315,27
6,246,2025-05,0.3158,0.315,38
6,246,2025-06,0.3245,0.315,71
6,246,2025-07,0.324,0.315,37
6,246,2025-08,0.3271,0.315,68
6,246,2025-09,0.317,0.315,31
6,246,2025-10,0.3197,0.315,39
6,246,2025-11,0.3153,0.315,66
6,247,2025-01,0.3175,0.3218,38
6,247,2025-02,0.3169,0.3218,63
6,247,2025-03,0.3083,0.3218,59
6,247,2025-04,0.3145,0.3218,67
6,247,2025-05,0.3255,0.3218,49
6,247,2025-06,0.3351,0.3218,33
6,247,2025-07,0.3356,0.3218,6
6,247,2025-08,0.3337,0.3218,12
6,247,2025-09,0.3335,0.3218,68
6,247,2025-10,0.3226,0.3218,15
6,247,2025-11,0.3144,0.3218,3
6,248,2025-01,0.3044,0.313,29
6,248,2025-02,0.3059,0.313,52
6,248,2025-03,0.3057,0.313,72
6,248,2025-04,0.3141,0.313,68
6,248,2025-05,0.3124,0.313,50
6,248,2025-06,0.3309,0.313,21
6,248,2025-07,0.3179,0.313,24
6,248,2025-08,0.3184,0.313,23
6,248,2025-09,0.3238,0.313,2
6,248,2025-10,0.308,0.313,51
6,248,2025-11,0.3034,0.313,42
6,249,2025-01,0.3199,0.3303,53
6,249,2025-02,0.3146,0.3303,44
6,249,2025-03,0.3256,0.3303,16
6,249,2025-04,0.3294,0.3303,68
6,249,2025-05,0.3301,0.3303,37
6,249,2025-06,0.3392,0.3303,32
6,249,2025-07,0.3368,0.3303,54
6,249,2025-08,0.3356,0.3303,17
6,249,2025-09,0.3331,0.3303,17
6,249,2025-10,0.3296,0.3303,15
6,249,2025-11,0.3192,0.3303,6
6,250,2025-01,0.3207,0.3248,46
6,250,2025-02,0.321,0.3248,35
6,250,2025-03,0.3213,0.3248,52
6,250,2025-04,0.3271,0.3248,4
6,250,2025-05,0.3312,0.3248,40
6,250,2025-06,0.3405,0.3248,65
6,250,2025-07,0.333,0.3248,8
6,250,2025-08,0.3323,0.3248,2
6,250,2025-09,0.3292,0.3248,22
6,250,2025-10,0.325,0.3248,0
6,250,2025-11,0.316,0.3248,55
6,251,2025-01,0.3138,0.3249,37
6,251,2025-02,0.3145,0.3249,39
6,251,2025-03,0.3248,0.3249,39
6,251,2025-04,0.332,0.3249,48
6,251,2025-05,0.3331,0.3249,47
6,251,2025-06,0.3285,0.3249,17
6,251,2025-07,0.3445,0.3249,62
6,251,2025-08,0.3321,0.3249,22
6,251,2025-09,0.3304,0.3249,56
6,251,2025-10,0.3257,0.3249,10
6,251,2025-11,0.3141,0.3249,20
6,252,2025-01,0.3438,0.3488,17
6,252,2025-02,0.3369,0.3488,71
6,252,2025-03,0.3504,0.3488,22
6,252,2025-04,0.3454,0.3488,66
6,252,2025-05,0.3473,0.3488,57
6,252,2025-06,0.3535,0.3488,21
6,252,2025-07,0.357,0.3488,26
6,252,2025-08,0.3521,0.3488,24
6,252,2025-09,0.3622,0.3488,30
6,252,2025-10,0.3472,0.3488,1
6,252,2025-11,0.3392,0.3488,1
6,253,2025-01,0.3635,0.3681,14
6,253,2025-02,0.3652,0.3681,52
6,253,2025-03,0.3612,0.3681,11
6,253,2025-04,0.3712,0.3681,46
6,253,2025-05,0.3753,0.3681,32
6,253,2025-06,0.3732,0.3681,46
6,253,2025-07,0.3791,0.3681,71
6,253,2025-08,0.3767,0.3681,28
6,253,2025-09,0.3693,0.3681,7
6,253,2025-10,0.3607,0.3681,31
6,253,2025-11,0.3656,0.3681,8
6,254,2025-01,0.3251,0.3405,17
6,254,2025-02,0.3274,0.3405,9
6,254,2025-03,0.3283,0.3405,58
6,254,2025-04,0.3381,0.3405,2
6,254,2025-05,0.3522,0.3405,68
6,254,2025-06,0.3479,0.3405,6
6,254,2025-07,0.3522,0.3405,23
6,254,2025-08,0.3516,0.3405,17
6,254,2025-09,0.3524,0.3405,67
6,254,2025-10,0.3453,0.3405,53
6,254,2025-11,0.3332,0.3405,20
6,255,2025-01,0.2958,0.3068,20
6,255,2025-02,0.2966,0.3068,68
6,255,2025-03,0.2952,0.3068,72
6,255,2025-04,0.3052,0.3068,42
6,255,2025-05,0.3062,0.3068,55
6,255,2025-06,0.3164,0.3068,59
6,255,2025-07,0.3255,0.3068,13
6,255,2025-08,0.3118,0.3068,62
6,255,2025-09,0.3151,0.3068,6
6,255,2025-10,0.3095,0.3068,9
6,255,2025-11,0.2958,0.3068,14
6,256,2025-01,0.2858,0.2969,16
6,256,2025-02,0.2833,0.2969,40
6,256,2025-03,0.2894,0.2969,21
6,256,2025-04,0.2957,0.2969,18
6,256,2025-05,0.3089,0.2969,15
6,256,2025-06,0.3004,0.2969,53
6,256,2025-07,0.3101,0.2969,68
6,256,2025-08,0.3018,0.2969,61
6,256,2025-09,0.3018,0.2969,22
6,256,2025-10,0.2954,0.2969,57
6,256,2025-11,0.2957,0.2969,41
6,257,2025-01,0.3117,0.3269,66
6,257,2025-02,0.3162,0.3269,46
6,257,2025-03,0.3176,0.3269,7
6,257,2025-04,0.3248,0.3269,45
6,257,2025-05,0.3351,0.3269,8
6,257,2025-06,0.3367,0.3269,55
6,257,2025-07,0.3403,0.3269,56
6,257,2025-08,0.3318,0.3269,68
6,257,2025-09,0.3334,0.3269,25
6,257,2025-10,0.3281,0.3269,69
6,257,2025-11,0.3152,0.3269,35
6,258,2025-01,0.3011,0.316,34
6,258,2025-02,0.3127,0.316,52
6,258,2025-03,0.3036,0.316,37
6,258,2025-04,0.3178,0.316,12
6,258,2025-05,0.3216,0.316,55
6,258,2025-06,0.3316,0.316,6
6,258,2025-07,0.3258,0.316,49
6,258,2025-08,0.321,0.316,37
6,258,2025-09,0.3179,0.316,27
6,258,2025-10,0.3201,0.316,38
6,258,2025-11,0.3023,0.316,20
6,259,2025-01,0.326,0.334,2
6,259,2025-02,0.3222,0.334,49
6,259,2025-03,0.3328,0.334,10
6,259,2025-04,0.3308,0.334,29
6,259,2025-05,0.3478,0.334,20
6,259,2025-06,0.3423,0.334,49
6,259,2025-07,0.3456,0.334,71
6,259,2025-08,0.3372,0.334,33
6,259,2025-09,0.3429,0.334,63
6,259,2025-10,0.3417,0.334,32
6,259,2025-11,0.3315,0.334,56
6,260,2025-01,0.3459,0.3526,59
6,260,2025-02,0.3412,0.3526,30
6,260,2025-03,0.3474,0.3526,57
6,260,2025-04,0.3597,0.3526,71
6,260,2025-05,0.3511,0.3526,50
6,260,2025-06,0.3581,0.3526,38
6,260,2025-07,0.3685,0.3526,2
6,260,2025-08,0.3603,0.3526,41
6,260,2025-09,0.3512,0.3526,51
6,260,2025-10,0.3512,0.3526,42
6,260,2025-11,0.3469,0.3526,55
6,261,2025-01,0.3301,0.3389,40
6,261,2025-02,0.3217,0.3389,18
6,261,2025-03,0.3407,0.3389,34
6,261,2025-04,0.3323,0.3389,54
6,261,2025-05,0.3371,0.3389,30
6,261,2025-06,0.3436,0.3389,17
6,261,2025-07,0.347,0.3389,72
6,261,2025-08,0.356,0.3389,51
6,261,2025-09,0.3476,0.3389,34
6,261,2025-10,0.3409,0.3389,35
6,261,2025-11,0.3314,0.3389,26
6,262,2025-01,0.3101,0.3217,71
6,262,2025-02,0.3102,0.3217,55
6,262,2025-03,0.3133,0.3217,11
6,262,2025-04,0.3221,0.3217,30
6,262,2025-05,0.3292,0.3217,42
6,262,2025-06,0.3262,0.3217,68
6,262,2025-07,0.3348,0.3217,63
6,262,2025-08,0.3386,0.3217,60
6,262,2025-09,0.3353,0.3217,50
6,262,2025-10,0.3205,0.3217,31
6,262,2025-11,0.3154,0.3217,49
6,263,2025-01,0.3105,0.3299,54
6,263,2025-02,0.3214,0.3299,13
6,263,2025-03,0.3191,0.3299,36
6,263,2025-04,0.3335,0.3299,50
6,263,2025-05,0.3357,0.3299,61
6,263,2025-06,0.3394,0.3299,15
6,263,2025-07,0.3347,0.3299,43
6,263,2025-08,0.338,0.3299,22
6,263,2025-09,0.3428,0.3299,0
6,263,2025-10,0.3295,0.3299,52
6,263,2025-11,0.3278,0.3299,48
6,264,2025-01,0.3006,0.3199,59
6,264,2025-02,0.3098,0.3199,31
6,264,2025-03,0.3072,0.3199,46
6,264,2025-04,0.3199,0.3199,51
6,264,2025-05,0.3268,0.3199,68
6,264,2025-06,0.3346,0.3199,67
6,264,2025-07,0.3349,0.3199,42
6,264,2025-08,0.3379,0.3199,47
6,264,2025-09,0.3245,0.3199,55
6,264,2025-10,0.3241,0.3199,60
6,264,2025-11,0.3192,0.3199,24
6,265,2025-01,0.3392,0.346,54
6,265,2025-02,0.3294,0.346,52
6,265,2025-03,0.3325,0.346,52
6,265,2025-04,0.338,0.346,26
6,265,2025-05,0.3514,0.346,35
6,265,2025-06,0.3535,0.346,57
6,265,2025-07,0.35,0.346,28
6,265,2025-08,0.3512,0.346,42
6,265,2025-09,0.3509,0.346,16
6,265,2025-10,0.3451,0.346,10
6,265,2025-11,0.3379,0.346,20
6,266,2025-01,0.3288,0.3384,29
6,266,2025-02,0.3265,0.3384,37
6,266,2025-03,0.3331,0.3384,64
6,266,2025-04,0.3317,0.3384,49
6,266,2025-05,0.3365,0.3384,51
6,266,2025-06,0.3562,0.3384,1
6,266,2025-07,0.3446,0.3384,15
6,266,2025-08,0.3438,0.3384,49
6,266,2025-09,0.3446,0.3384,39
6,266,2025-10,0.3409,0.3384,19
6,266,2025-11,0.3377,0.3384,69
6,267,2025-01,0.3237,0.3366,40
6,267,2025-02,0.3252,0.3366,14
6,267,2025-03,0.3256,0.3366,6
6,267,2025-04,0.339,0.3366,62
6,267,2025-05,0.3363,0.3366,6
6,267,2025-06,0.3479,0.3366,31
6,267,2025-07,0.3409,0.3366,69
6,267,2025-08,0.3432,0.3366,55
6,267,2025-09,0.3426,0.3366,31
6,267,2025-10,0.3413,0.3366,29
6,267,2025-11,0.327,0.3366,49
6,268,2025-01,0.3125,0.324,11
6,268,2025-02,0.3062,0.324,17
6,268,2025-03,0.3235,0.324,62
6,268,2025-04,0.3254,0.324,19
6,268,2025-05,0.331,0.324,7
6,268,2025-06,0.3379,0.324,28
6,268,2025-07,0.3422,0.324,65
6,268,2025-08,0.3293,0.324,4
6,268,2025-09,0.3251,0.324,43
6,268,2025-10,0.3278,0.324,40
6,268,2025-11,0.3139,0.324,39
6,269,2025-01,0.3185,0.335,11
6,269,2025-02,0.3227,0.335,19
6,269,2025-03,0.3357,0.335,7
6,269,2025-04,0.3417,0.335,52
6,269,2025-05,0.3336,0.335,42
6,269,2025-06,0.3458,0.335,38
6,269,2025-07,0.3541,0.335,36
6,269,2025-08,0.3449,0.335,17
6,269,2025-09,0.3438,0.335,22
6,269,2025-10,0.3317,0.335,26
6,269,2025-11,0.3337,0.335,15
6,270,2025-01,0.3269,0.3342,16
6,270,2025-02,0.3293,0.3342,58
6,270,2025-03,0.3295,0.3342,36
6,270,2025-04,0.3318,0.3342,12
6,270,2025-05,0.3384,0.3342,25
6,270,2025-06,0.3434,0.3342,27
6,270,2025-07,0.3477,0.3342,44
6,270,2025-08,0.3524,0.3342,51
6,270,2025-09,0.3343,0.3342,72
6,270,2025-10,0.3417,0.3342,2
6,270,2025-11,0.3271,0.3342,1
6,271,2025-01,0.3198,0.3345,36
6,271,2025-02,0.3198,0.3345,56
6,271,2025-03,0.3311,0.3345,17
6,271,2025-04,0.3372,0.3345,43
6,271,2025-05,0.3421,0.3345,36
6,271,2025-06,0.3433,0.3345,0
6,271,2025-07,0.3433,0.3345,57
6,271,2025-08,0.3419,0.3345,3
6,271,2025-09,0.3416,0.3345,68
6,271,2025-10,0.3343,0.3345,65
6,271,2025-11,0.334,0.3345,56
6,272,2025-01,0.3113,0.3204,3
6,272,2025-02,0.3074,0.3204,33
6,272,2025-03,0.3119,0.3204,59
6,272,2025-04,0.326,0.3204,72
6,272,2025-05,0.3334,0.3204,14
6,272,2025-06,0.3353,0.3204,60
