# SYNTHETIC. 36 months of block-level harvest, 2022-06 to 2025-05. The 5 months flagged observed=1 are the client's REAL recorded figures. The rest are back-cast from them using REAL rainfall at the agronomic lags (sex determination 20-24 months, abortion 8-10 months), a seasonal term and an age trend. EPMS holds the real history; the export was cut to five months.
division_code,block_code,month,bunches,planted_ha,palm_age_years,observed
6,257,2023-10,4491,27.37,7.42,0
6,257,2023-11,4731,27.37,7.5,0
6,257,2023-12,3960,27.37,7.58,0
6,257,2024-01,4643,27.37,7.67,0
6,257,2024-02,4285,27.37,7.75,0
6,257,2024-03,4314,27.37,7.83,0
6,257,2024-04,4570,27.37,7.92,0
6,257,2024-05,4532,27.37,8.0,0
6,257,2024-06,4792,27.37,8.08,0
6,257,2024-07,5003,27.37,8.17,0
6,257,2024-08,4462,27.37,8.25,0
6,257,2024-09,4865,27.37,8.33,0
6,257,2024-10,4090,27.37,8.42,0
6,257,2024-11,4692,27.37,8.5,0
6,257,2024-12,4231,27.37,8.58,0
6,257,2025-01,5733,27.37,8.67,1
6,257,2025-02,7198,27.37,8.75,1
6,257,2025-03,4434,27.37,8.83,1
6,257,2025-04,7474,27.37,8.92,1
6,257,2025-05,4130,27.37,9.0,1
6,258,2022-06,1468,11.0,6.08,0
6,258,2022-07,1579,11.0,6.17,0
6,258,2022-08,1611,11.0,6.25,0
6,258,2022-09,1646,11.0,6.33,0
6,258,2022-10,1522,11.0,6.42,0
6,258,2022-11,1578,11.0,6.5,0
6,258,2022-12,1327,11.0,6.58,0
6,258,2023-01,1280,11.0,6.67,0
6,258,2023-02,1430,11.0,6.75,0
6,258,2023-03,1458,11.0,6.83,0
6,258,2023-04,1466,11.0,6.92,0
6,258,2023-05,1581,11.0,7.0,0
6,258,2023-06,1486,11.0,7.08,0
6,258,2023-07,1619,11.0,7.17,0
6,258,2023-08,1521,11.0,7.25,0
6,258,2023-09,1684,11.0,7.33,0
6,258,2023-10,1410,11.0,7.42,0
6,258,2023-11,1603,11.0,7.5,0
6,258,2023-12,1614,11.0,7.58,0
6,258,2024-01,1645,11.0,7.67,0
6,258,2024-02,1526,11.0,7.75,0
6,258,2024-03,1492,11.0,7.83,0
6,258,2024-04,1483,11.0,7.92,0
6,258,2024-05,1697,11.0,8.0,0
6,258,2024-06,1503,11.0,8.08,0
6,258,2024-07,1661,11.0,8.17,0
6,258,2024-08,1671,11.0,8.25,0
6,258,2024-09,1590,11.0,8.33,0
6,258,2024-10,1685,11.0,8.42,0
6,258,2024-11,1532,11.0,8.5,0
6,258,2024-12,1428,11.0,8.58,0
6,258,2025-01,2656,11.0,8.67,1
6,258,2025-02,1558,11.0,8.75,1
6,258,2025-03,1186,11.0,8.83,1
6,258,2025-04,1192,11.0,8.92,1
6,258,2025-05,3514,11.0,9.0,1
6,259,2022-06,5102,29.18,6.08,0
6,259,2022-07,5525,29.18,6.17,0
6,259,2022-08,4760,29.18,6.25,0
6,259,2022-09,4923,29.18,6.33,0
6,259,2022-10,4645,29.18,6.42,0
6,259,2022-11,4708,29.18,6.5,0
6,259,2022-12,4527,29.18,6.58,0
6,259,2023-01,4785,29.18,6.67,0
6,259,2023-02,4236,29.18,6.75,0
6,259,2023-03,4547,29.18,6.83,0
6,259,2023-04,5688,29.18,6.92,0
6,259,2023-05,5452,29.18,7.0,0
6,259,2023-06,5288,29.18,7.08,0
6,259,2023-07,6097,29.18,7.17,0
6,259,2023-08,5247,29.18,7.25,0
6,259,2023-09,5182,29.18,7.33,0
6,259,2023-10,5071,29.18,7.42,0
6,259,2023-11,4890,29.18,7.5,0
6,259,2023-12,5339,29.18,7.58,0
6,259,2024-01,5493,29.18,7.67,0
6,259,2024-02,4834,29.18,7.75,0
6,259,2024-03,5042,29.18,7.83,0
6,259,2024-04,5069,29.18,7.92,0
6,259,2024-05,5393,29.18,8.0,0
6,259,2024-06,5697,29.18,8.08,0
6,259,2024-07,5816,29.18,8.17,0
6,259,2024-08,5056,29.18,8.25,0
6,259,2024-09,5644,29.18,8.33,0
6,259,2024-10,5057,29.18,8.42,0
6,259,2024-11,5034,29.18,8.5,0
6,259,2024-12,5425,29.18,8.58,0
6,259,2025-01,9595,29.18,8.67,1
6,259,2025-02,3981,29.18,8.75,1
6,259,2025-03,8190,29.18,8.83,1
6,259,2025-04,8896,29.18,8.92,1
6,259,2025-05,2287,29.18,9.0,1
6,260,2022-06,3202,15.91,6.08,0
6,260,2022-07,3414,15.91,6.17,0
6,260,2022-08,3060,15.91,6.25,0
6,260,2022-09,3054,15.91,6.33,0
6,260,2022-10,3182,15.91,6.42,0
6,260,2022-11,2884,15.91,6.5,0
6,260,2022-12,2893,15.91,6.58,0
6,260,2023-01,2852,15.91,6.67,0
6,260,2023-02,3344,15.91,6.75,0
6,260,2023-03,3215,15.91,6.83,0
6,260,2023-04,3302,15.91,6.92,0
6,260,2023-05,3643,15.91,7.0,0
6,260,2023-06,3792,15.91,7.08,0
6,260,2023-07,3756,15.91,7.17,0
6,260,2023-08,3301,15.91,7.25,0
6,260,2023-09,3637,15.91,7.33,0
6,260,2023-10,3189,15.91,7.42,0
6,260,2023-11,3496,15.91,7.5,0
6,260,2023-12,3163,15.91,7.58,0
6,260,2024-01,3114,15.91,7.67,0
6,260,2024-02,3477,15.91,7.75,0
6,260,2024-03,3585,15.91,7.83,0
6,260,2024-04,3318,15.91,7.92,0
6,260,2024-05,3340,15.91,8.0,0
6,260,2024-06,3757,15.91,8.08,0
6,260,2024-07,3534,15.91,8.17,0
6,260,2024-08,3880,15.91,8.25,0
6,260,2024-09,3588,15.91,8.33,0
6,260,2024-10,3751,15.91,8.42,0
6,260,2024-11,3489,15.91,8.5,0
6,260,2024-12,3699,15.91,8.58,0
6,260,2025-01,3971,15.91,8.67,1
6,260,2025-02,4031,15.91,8.75,1
6,260,2025-03,5151,15.91,8.83,1
6,260,2025-04,4509,15.91,8.92,1
6,260,2025-05,3665,15.91,9.0,1
6,261,2022-06,3762,20.23,7.08,0
6,261,2022-07,4399,20.23,7.17,0
6,261,2022-08,4164,20.23,7.25,0
6,261,2022-09,4222,20.23,7.33,0
6,261,2022-10,4098,20.23,7.42,0
6,261,2022-11,3725,20.23,7.5,0
6,261,2022-12,3992,20.23,7.58,0
6,261,2023-01,3433,20.23,7.67,0
6,261,2023-02,3881,20.23,7.75,0
6,261,2023-03,4200,20.23,7.83,0
6,261,2023-04,4255,20.23,7.92,0
6,261,2023-05,4738,20.23,8.0,0
6,261,2023-06,4290,20.23,8.08,0
6,261,2023-07,4536,20.23,8.17,0
6,261,2023-08,4481,20.23,8.25,0
6,261,2023-09,4570,20.23,8.33,0
6,261,2023-10,3806,20.23,8.42,0
6,261,2023-11,3762,20.23,8.5,0
6,261,2023-12,4145,20.23,8.58,0
6,261,2024-01,3948,20.23,8.67,0
6,261,2024-02,3964,20.23,8.75,0
6,261,2024-03,4378,20.23,8.83,0
6,261,2024-04,4312,20.23,8.92,0
6,261,2024-05,4342,20.23,9.0,0
6,261,2024-06,4372,20.23,9.08,0
6,261,2024-07,4462,20.23,9.17,0
6,261,2024-08,4546,20.23,9.25,0
6,261,2024-09,4724,20.23,9.33,0
6,261,2024-10,4391,20.23,9.42,0
6,261,2024-11,4214,20.23,9.5,0
6,261,2024-12,4298,20.23,9.58,0
6,261,2025-01,3446,20.23,9.67,1
6,261,2025-02,4777,20.23,9.75,1
6,261,2025-03,6553,20.23,9.83,1
6,261,2025-04,4888,20.23,9.92,1
6,261,2025-05,6089,20.23,10.0,1
6,262,2022-06,4391,26.51,7.08,0
6,262,2022-07,4695,26.51,7.17,0
6,262,2022-08,4897,26.51,7.25,0
6,262,2022-09,4514,26.51,7.33,0
6,262,2022-10,4077,26.51,7.42,0
6,262,2022-11,4542,26.51,7.5,0
6,262,2022-12,4226,26.51,7.58,0
6,262,2023-01,3792,26.51,7.67,0
6,262,2023-02,4348,26.51,7.75,0
6,262,2023-03,4729,26.51,7.83,0
6,262,2023-04,4353,26.51,7.92,0
6,262,2023-05,4259,26.51,8.0,0
6,262,2023-06,4485,26.51,8.08,0
6,262,2023-07,4627,26.51,8.17,0
6,262,2023-08,5230,26.51,8.25,0
6,262,2023-09,4337,26.51,8.33,0
6,262,2023-10,4556,26.51,8.42,0
6,262,2023-11,4772,26.51,8.5,0
6,262,2023-12,4001,26.51,8.58,0
6,262,2024-01,4521,26.51,8.67,0
6,262,2024-02,4456,26.51,8.75,0
6,262,2024-03,4051,26.51,8.83,0
6,262,2024-04,4561,26.51,8.92,0
6,262,2024-05,5008,26.51,9.0,0
6,262,2024-06,4953,26.51,9.08,0
6,262,2024-07,5283,26.51,9.17,0
6,262,2024-08,5097,26.51,9.25,0
6,262,2024-09,4480,26.51,9.33,0
6,262,2024-10,4576,26.51,9.42,0
6,262,2024-11,4290,26.51,9.5,0
6,262,2024-12,4943,26.51,9.58,0
6,262,2025-01,6054,26.51,9.67,1
6,262,2025-02,5923,26.51,9.75,1
6,262,2025-03,5846,26.51,9.83,1
6,262,2025-04,7560,26.51,9.92,1
6,262,2025-05,2680,26.51,10.0,1
6,263,2022-06,4806,28.28,6.08,0
6,263,2022-07,4452,28.28,6.17,0
6,263,2022-08,5103,28.28,6.25,0
6,263,2022-09,4882,28.28,6.33,0
6,263,2022-10,4553,28.28,6.42,0
6,263,2022-11,4516,28.28,6.5,0
6,263,2022-12,4484,28.28,6.58,0
6,263,2023-01,4442,28.28,6.67,0
6,263,2023-02,3863,28.28,6.75,0
6,263,2023-03,4499,28.28,6.83,0
6,263,2023-04,5078,28.28,6.92,0
6,263,2023-05,5052,28.28,7.0,0
6,263,2023-06,5424,28.28,7.08,0
6,263,2023-07,5049,28.28,7.17,0
6,263,2023-08,4752,28.28,7.25,0
6,263,2023-09,4844,28.28,7.33,0
6,263,2023-10,4937,28.28,7.42,0
6,263,2023-11,4416,28.28,7.5,0
6,263,2023-12,4345,28.28,7.58,0
6,263,2024-01,4286,28.28,7.67,0
6,263,2024-02,4934,28.28,7.75,0
6,263,2024-03,4202,28.28,7.83,0
6,263,2024-04,5015,28.28,7.92,0
6,263,2024-05,4357,28.28,8.0,0
6,263,2024-06,5159,28.28,8.08,0
6,263,2024-07,5335,28.28,8.17,0
6,263,2024-08,4623,28.28,8.25,0
6,263,2024-09,4902,28.28,8.33,0
6,263,2024-10,4675,28.28,8.42,0
6,263,2024-11,4779,28.28,8.5,0
6,263,2024-12,5129,28.28,8.58,0
6,263,2025-01,7299,28.28,8.67,1
6,263,2025-02,7201,28.28,8.75,1
6,263,2025-03,7355,28.28,8.83,1
6,263,2025-04,7071,28.28,8.92,1
6,263,2025-05,1358,28.28,9.0,1
6,264,2022-06,1751,11.92,6.08,0
6,264,2022-07,1764,11.92,6.17,0
6,264,2022-08,1662,11.92,6.25,0
6,264,2022-09,1568,11.92,6.33,0
6,264,2022-10,1651,11.92,6.42,0
6,264,2022-11,1773,11.92,6.5,0
6,264,2022-12,1676,11.92,6.58,0
6,264,2023-01,1561,11.92,6.67,0
6,264,2023-02,1641,11.92,6.75,0
6,264,2023-03,1712,11.92,6.83,0
6,264,2023-04,1869,11.92,6.92,0
6,264,2023-05,1845,11.92,7.0,0
6,264,2023-06,1713,11.92,7.08,0
6,264,2023-07,1925,11.92,7.17,0
6,264,2023-08,1946,11.92,7.25,0
6,264,2023-09,1978,11.92,7.33,0
6,264,2023-10,1652,11.92,7.42,0
6,264,2023-11,1582,11.92,7.5,0
6,264,2023-12,1556,11.92,7.58,0
6,264,2024-01,1766,11.92,7.67,0
6,264,2024-02,1587,11.92,7.75,0
6,264,2024-03,1740,11.92,7.83,0
6,264,2024-04,1781,11.92,7.92,0
6,264,2024-05,1746,11.92,8.0,0
6,264,2024-06,1793,11.92,8.08,0
6,264,2024-07,1848,11.92,8.17,0
6,264,2024-08,1944,11.92,8.25,0
6,264,2024-09,1937,11.92,8.33,0
6,264,2024-10,1672,11.92,8.42,0
6,264,2024-11,1723,11.92,8.5,0
6,264,2024-12,1619,11.92,8.58,0
6,264,2025-01,2788,11.92,8.67,1
6,264,2025-02,3136,11.92,8.75,1
6,264,2025-03,2898,11.92,8.83,1
6,264,2025-04,1330,11.92,8.92,1
6,264,2025-05,1170,11.92,9.0,1
6,265,2022-06,3356,17.48,6.08,0
6,265,2022-07,3361,17.48,6.17,0
6,265,2022-08,3407,17.48,6.25,0
6,265,2022-09,3092,17.48,6.33,0
6,265,2022-10,3016,17.48,6.42,0
6,265,2022-11,3174,17.48,6.5,0
6,265,2022-12,3048,17.48,6.58,0
6,265,2023-01,3018,17.48,6.67,0
6,265,2023-02,3127,17.48,6.75,0
6,265,2023-03,2992,17.48,6.83,0
6,265,2023-04,3573,17.48,6.92,0
6,265,2023-05,3447,17.48,7.0,0
6,265,2023-06,3832,17.48,7.08,0
6,265,2023-07,3588,17.48,7.17,0
6,265,2023-08,3391,17.48,7.25,0
6,265,2023-09,3712,17.48,7.33,0
6,265,2023-10,3596,17.48,7.42,0
6,265,2023-11,3284,17.48,7.5,0
6,265,2023-12,3334,17.48,7.58,0
6,265,2024-01,3416,17.48,7.67,0
6,265,2024-02,3120,17.48,7.75,0
6,265,2024-03,3144,17.48,7.83,0
6,265,2024-04,3365,17.48,7.92,0
6,265,2024-05,3737,17.48,8.0,0
6,265,2024-06,3834,17.48,8.08,0
6,265,2024-07,3446,17.48,8.17,0
6,265,2024-08,3653,17.48,8.25,0
6,265,2024-09,3636,17.48,8.33,0
6,265,2024-10,3520,17.48,8.42,0
6,265,2024-11,3405,17.48,8.5,0
6,265,2024-12,3775,17.48,8.58,0
6,265,2025-01,5428,17.48,8.67,1
6,265,2025-02,5294,17.48,8.75,1
6,265,2025-03,2789,17.48,8.83,1
6,265,2025-04,2730,17.48,8.92,1
6,265,2025-05,5222,17.48,9.0,1
6,266,2022-06,4510,27.63,6.08,0
6,266,2022-07,5360,27.63,6.17,0
6,266,2022-08,4605,27.63,6.25,0
6,266,2022-09,4519,27.63,6.33,0
6,266,2022-10,4885,27.63,6.42,0
6,266,2022-11,4407,27.63,6.5,0
6,266,2022-12,4432,27.63,6.58,0
6,266,2023-01,4014,27.63,6.67,0
6,266,2023-02,4301,27.63,6.75,0
6,266,2023-03,4371,27.63,6.83,0
6,266,2023-04,4614,27.63,6.92,0
6,266,2023-05,5127,27.63,7.0,0
6,266,2023-06,4903,27.63,7.08,0
6,266,2023-07,5506,27.63,7.17,0
6,266,2023-08,5813,27.63,7.25,0
6,266,2023-09,5559,27.63,7.33,0
6,266,2023-10,4451,27.63,7.42,0
6,266,2023-11,5007,27.63,7.5,0
6,266,2023-12,4863,27.63,7.58,0
6,266,2024-01,5098,27.63,7.67,0
6,266,2024-02,4981,27.63,7.75,0
6,266,2024-03,4466,27.63,7.83,0
6,266,2024-04,4784,27.63,7.92,0
6,266,2024-05,5003,27.63,8.0,0
6,266,2024-06,4988,27.63,8.08,0
6,266,2024-07,5844,27.63,8.17,0
6,266,2024-08,5668,27.63,8.25,0
6,266,2024-09,4943,27.63,8.33,0
6,266,2024-10,5019,27.63,8.42,0
6,266,2024-11,4819,27.63,8.5,0
6,266,2024-12,4722,27.63,8.58,0
6,266,2025-01,7274,27.63,8.67,1
6,266,2025-02,2889,27.63,8.75,1
6,266,2025-03,7718,27.63,8.83,1
6,266,2025-04,8034,27.63,8.92,1
6,266,2025-05,5774,27.63,9.0,1
6,267,2022-06,2658,17.77,6.08,0
6,267,2022-07,2980,17.77,6.17,0
6,267,2022-08,2938,17.77,6.25,0
6,267,2022-09,3067,17.77,6.33,0
6,267,2022-10,3233,17.77,6.42,0
6,267,2022-11,2680,17.77,6.5,0
6,267,2022-12,2755,17.77,6.58,0
6,267,2023-01,2839,17.77,6.67,0
6,267,2023-02,2638,17.77,6.75,0
6,267,2023-03,2760,17.77,6.83,0
6,267,2023-04,3078,17.77,6.92,0
6,267,2023-05,2947,17.77,7.0,0
6,267,2023-06,3209,17.77,7.08,0
6,267,2023-07,3551,17.77,7.17,0
6,267,2023-08,3378,17.77,7.25,0
6,267,2023-09,3147,17.77,7.33,0
6,267,2023-10,2897,17.77,7.42,0
6,267,2023-11,3119,17.77,7.5,0
6,267,2023-12,3317,17.77,7.58,0
6,267,2024-01,2783,17.77,7.67,0
6,267,2024-02,2953,17.77,7.75,0
6,267,2024-03,3003,17.77,7.83,0
6,267,2024-04,2946,17.77,7.92,0
6,267,2024-05,3106,17.77,8.0,0
6,267,2024-06,3458,17.77,8.08,0
6,267,2024-07,3621,17.77,8.17,0
6,267,2024-08,3187,17.77,8.25,0
6,267,2024-09,3562,17.77,8.33,0
6,267,2024-10,3332,17.77,8.42,0
6,267,2024-11,3050,17.77,8.5,0
6,267,2024-12,2918,17.77,8.58,0
6,267,2025-01,4238,17.77,8.67,1
6,267,2025-02,2121,17.77,8.75,1
6,267,2025-03,5346,17.77,8.83,1
6,267,2025-04,3760,17.77,8.92,1
6,267,2025-05,4564,17.77,9.0,1
6,268,2022-06,2522,18.72,6.08,0
6,268,2022-07,2603,18.72,6.17,0
6,268,2022-08,2771,18.72,6.25,0
6,268,2022-09,2982,18.72,6.33,0
6,268,2022-10,2887,18.72,6.42,0
6,268,2022-11,2688,18.72,6.5,0
6,268,2022-12,2698,18.72,6.58,0
6,268,2023-01,2673,18.72,6.67,0
6,268,2023-02,2596,18.72,6.75,0
6,268,2023-03,2505,18.72,6.83,0
6,268,2023-04,2856,18.72,6.92,0
6,268,2023-05,2649,18.72,7.0,0
6,268,2023-06,2967,18.72,7.08,0
6,268,2023-07,3325,18.72,7.17,0
6,268,2023-08,2789,18.72,7.25,0
6,268,2023-09,2785,18.72,7.33,0
6,268,2023-10,2843,18.72,7.42,0
6,268,2023-11,2955,18.72,7.5,0
6,268,2023-12,2955,18.72,7.58,0
6,268,2024-01,2921,18.72,7.67,0
6,268,2024-02,2899,18.72,7.75,0
6,268,2024-03,2564,18.72,7.83,0
6,268,2024-04,2939,18.72,7.92,0
6,268,2024-05,3114,18.72,8.0,0
6,268,2024-06,3001,18.72,8.08,0
6,268,2024-07,3211,18.72,8.17,0
6,268,2024-08,3203,18.72,8.25,0
6,268,2024-09,3074,18.72,8.33,0
6,268,2024-10,3061,18.72,8.42,0
6,268,2024-11,3032,18.72,8.5,0
6,268,2024-12,2739,18.72,8.58,0
6,268,2025-01,4054,18.72,8.67,1
6,268,2025-02,3707,18.72,8.75,1
6,268,2025-03,2109,18.72,8.83,1
6,268,2025-04,4361,18.72,8.92,1
6,268,2025-05,4123,18.72,9.0,1
6,269,2022-06,2979,20.11,6.08,0
6,269,2022-07,3105,20.11,6.17,0
6,269,2022-08,3664,20.11,6.25,0
6,269,2022-09,3151,20.11,6.33,0
6,269,2022-10,3239,20.11,6.42,0
6,269,2022-11,3264,20.11,6.5,0
6,269,2022-12,2986,20.11,6.58,0
6,269,2023-01,2957,20.11,6.67,0
6,269,2023-02,3275,20.11,6.75,0
6,269,2023-03,3086,20.11,6.83,0
6,269,2023-04,3159,20.11,6.92,0
6,269,2023-05,3929,20.11,7.0,0
6,269,2023-06,3456,20.11,7.08,0
6,269,2023-07,3866,20.11,7.17,0
6,269,2023-08,4010,20.11,7.25,0
6,269,2023-09,3311,20.11,7.33,0
6,269,2023-10,3144,20.11,7.42,0
6,269,2023-11,3180,20.11,7.5,0
6,269,2023-12,3472,20.11,7.58,0
6,269,2024-01,3282,20.11,7.67,0
6,269,2024-02,3038,20.11,7.75,0
6,269,2024-03,3142,20.11,7.83,0
6,269,2024-04,3681,20.11,7.92,0
6,269,2024-05,3501,20.11,8.0,0
6,269,2024-06,3419,20.11,8.08,0
6,269,2024-07,3566,20.11,8.17,0
6,269,2024-08,4054,20.11,8.25,0
6,269,2024-09,3605,20.11,8.33,0
6,269,2024-10,3401,20.11,8.42,0
6,269,2024-11,3252,20.11,8.5,0
6,269,2024-12,3522,20.11,8.58,0
6,269,2025-01,3849,20.11,8.67,1
6,269,2025-02,5685,20.11,8.75,1
6,269,2025-03,2360,20.11,8.83,1
6,269,2025-04,5122,20.11,8.92,1
6,269,2025-05,5163,20.11,9.0,1
6,270,2022-06,2309,14.17,6.08,0
6,270,2022-07,2470,14.17,6.17,0
6,270,2022-08,2396,14.17,6.25,0
6,270,2022-09,2476,14.17,6.33,0
6,270,2022-10,2284,14.17,6.42,0
6,270,2022-11,2105,14.17,6.5,0
6,270,2022-12,2085,14.17,6.58,0
6,270,2023-01,2112,14.17,6.67,0
6,270,2023-02,2105,14.17,6.75,0
6,270,2023-03,2312,14.17,6.83,0
6,270,2023-04,2462,14.17,6.92,0
6,270,2023-05,2690,14.17,7.0,0
6,270,2023-06,2413,14.17,7.08,0
6,270,2023-07,2863,14.17,7.17,0
6,270,2023-08,2663,14.17,7.25,0
6,270,2023-09,2403,14.17,7.33,0
6,270,2023-10,2411,14.17,7.42,0
6,270,2023-11,2319,14.17,7.5,0
6,270,2023-12,2412,14.17,7.58,0
6,270,2024-01,2214,14.17,7.67,0
6,270,2024-02,2310,14.17,7.75,0
6,270,2024-03,2149,14.17,7.83,0
6,270,2024-04,2425,14.17,7.92,0
6,270,2024-05,2594,14.17,8.0,0
6,270,2024-06,2434,14.17,8.08,0
6,270,2024-07,2387,14.17,8.17,0
6,270,2024-08,2460,14.17,8.25,0
6,270,2024-09,2655,14.17,8.33,0
6,270,2024-10,2537,14.17,8.42,0
6,270,2024-11,2370,14.17,8.5,0
6,270,2024-12,2636,14.17,8.58,0
6,270,2025-01,2972,14.17,8.67,1
6,270,2025-02,4182,14.17,8.75,1
6,270,2025-03,1685,14.17,8.83,1
6,270,2025-04,2868,14.17,8.92,1
6,270,2025-05,3692,14.17,9.0,1
6,271,2022-06,3460,21.29,6.08,0
6,271,2022-07,3294,21.29,6.17,0
6,271,2022-08,3828,21.29,6.25,0
6,271,2022-09,3612,21.29,6.33,0
6,271,2022-10,3347,21.29,6.42,0
6,271,2022-11,3294,21.29,6.5,0
6,271,2022-12,3247,21.29,6.58,0
6,271,2023-01,3228,21.29,6.67,0
6,271,2023-02,2974,21.29,6.75,0
6,271,2023-03,3513,21.29,6.83,0
6,271,2023-04,3692,21.29,6.92,0
6,271,2023-05,3549,21.29,7.0,0
6,271,2023-06,3796,21.29,7.08,0
6,271,2023-07,4253,21.29,7.17,0
6,271,2023-08,3504,21.29,7.25,0
6,271,2023-09,3969,21.29,7.33,0
6,271,2023-10,3802,21.29,7.42,0
6,271,2023-11,3707,21.29,7.5,0
6,271,2023-12,3473,21.29,7.58,0
6,271,2024-01,3815,21.29,7.67,0
6,271,2024-02,3799,21.29,7.75,0
6,271,2024-03,3686,21.29,7.83,0
6,271,2024-04,3542,21.29,7.92,0
6,271,2024-05,3670,21.29,8.0,0
6,271,2024-06,4112,21.29,8.08,0
6,271,2024-07,3696,21.29,8.17,0
6,271,2024-08,4258,21.29,8.25,0
6,271,2024-09,4041,21.29,8.33,0
6,271,2024-10,3633,21.29,8.42,0
6,271,2024-11,3513,21.29,8.5,0
6,271,2024-12,3837,21.29,8.58,0
6,271,2025-01,3552,21.29,8.67,1
6,271,2025-02,6759,21.29,8.75,1
6,271,2025-03,1914,21.29,8.83,1
6,271,2025-04,4956,21.29,8.92,1
6,271,2025-05,5841,21.29,9.0,1
6,272,2022-06,3336,24.35,7.08,0
6,272,2022-07,4054,24.35,7.17,0
6,272,2022-08,3623,24.35,7.25,0
6,272,2022-09,3677,24.35,7.33,0
6,272,2022-10,3801,24.35,7.42,0
6,272,2022-11,3630,24.35,7.5,0
6,272,2022-12,3622,24.35,7.58,0
6,272,2023-01,3369,24.35,7.67,0
6,272,2023-02,3665,24.35,7.75,0
6,272,2023-03,3995,24.35,7.83,0
6,272,2023-04,3730,24.35,7.92,0
6,272,2023-05,4177,24.35,8.0,0
6,272,2023-06,3795,24.35,8.08,0
6,272,2023-07,4021,24.35,8.17,0
6,272,2023-08,3742,24.35,8.25,0
6,272,2023-09,3831,24.35,8.33,0
6,272,2023-10,4048,24.35,8.42,0
6,272,2023-11,3779,24.35,8.5,0
6,272,2023-12,3765,24.35,8.58,0
6,272,2024-01,3875,24.35,8.67,0
6,272,2024-02,4034,24.35,8.75,0
6,272,2024-03,3603,24.35,8.83,0
6,272,2024-04,3712,24.35,8.92,0
6,272,2024-05,3615,24.35,9.0,0
6,272,2024-06,3793,24.35,9.08,0
6,272,2024-07,4432,24.35,9.17,0
6,272,2024-08,3918,24.35,9.25,0
6,272,2024-09,3967,24.35,9.33,0
6,272,2024-10,3990,24.35,9.42,0
6,272,2024-11,3440,24.35,9.5,0
6,272,2024-12,3721,24.35,9.58,0
6,272,2025-01,5769,24.35,9.67,1
6,272,2025-02,6254,24.35,9.75,1
6,272,2025-03,2390,24.35,9.83,1
6,272,2025-04,4338,24.35,9.92,1
6,272,2025-05,5104,24.35,10.0,1
6,379,2022-06,6209,38.97,6.08,0
6,379,2022-07,7412,38.97,6.17,0
6,379,2022-08,7442,38.97,6.25,0
6,379,2022-09,7239,38.97,6.33,0
6,379,2022-10,7035,38.97,6.42,0
6,379,2022-11,6333,38.97,6.5,0
6,379,2022-12,5724,38.97,6.58,0
6,379,2023-01,6089,38.97,6.67,0
6,379,2023-02,6671,38.97,6.75,0
6,379,2023-03,6674,38.97,6.83,0
6,379,2023-04,7017,38.97,6.92,0
6,379,2023-05,7104,38.97,7.0,0
6,379,2023-06,7123,38.97,7.08,0
6,379,2023-07,7380,38.97,7.17,0
6,379,2023-08,7325,38.97,7.25,0
6,379,2023-09,6738,38.97,7.33,0
6,379,2023-10,6250,38.97,7.42,0
6,379,2023-11,7310,38.97,7.5,0
6,379,2023-12,7091,38.97,7.58,0
6,379,2024-01,6692,38.97,7.67,0
6,379,2024-02,6884,38.97,7.75,0
6,379,2024-03,6515,38.97,7.83,0
6,379,2024-04,6621,38.97,7.92,0
6,379,2024-05,7389,38.97,8.0,0
6,379,2024-06,6611,38.97,8.08,0
6,379,2024-07,7014,38.97,8.17,0
6,379,2024-08,6697,38.97,8.25,0
6,379,2024-09,7020,38.97,8.33,0
6,379,2024-10,6746,38.97,8.42,0
6,379,2024-11,7204,38.97,8.5,0
6,379,2024-12,6370,38.97,8.58,0
6,379,2025-01,9567,38.97,8.67,1
6,379,2025-02,6104,38.97,8.75,1
6,379,2025-03,11099,38.97,8.83,1
6,379,2025-04,7850,38.97,8.92,1
6,379,2025-05,9096,38.97,9.0,1
6,380,2022-06,6058,29.84,6.08,0
6,380,2022-07,7073,29.84,6.17,0
6,380,2022-08,6598,29.84,6.25,0
6,380,2022-09,6461,29.84,6.33,0
6,380,2022-10,6324,29.84,6.42,0
6,380,2022-11,6659,29.84,6.5,0
6,380,2022-12,5946,29.84,6.58,0
6,380,2023-01,6363,29.84,6.67,0
6,380,2023-02,5634,29.84,6.75,0
6,380,2023-03,5993,29.84,6.83,0
6,380,2023-04,6665,29.84,6.92,0
6,380,2023-05,7146,29.84,7.0,0
6,380,2023-06,7422,29.84,7.08,0
6,380,2023-07,7624,29.84,7.17,0
6,380,2023-08,7070,29.84,7.25,0
6,380,2023-09,7297,29.84,7.33,0
6,380,2023-10,6092,29.84,7.42,0
6,380,2023-11,6408,29.84,7.5,0
6,380,2023-12,6731,29.84,7.58,0
6,380,2024-01,7183,29.84,7.67,0
6,380,2024-02,7084,29.84,7.75,0
6,380,2024-03,6566,29.84,7.83,0
6,380,2024-04,6961,29.84,7.92,0
6,380,2024-05,7338,29.84,8.0,0
6,380,2024-06,7474,29.84,8.08,0
6,380,2024-07,6760,29.84,8.17,0
6,380,2024-08,6913,29.84,8.25,0
6,380,2024-09,7782,29.84,8.33,0
6,380,2024-10,6633,29.84,8.42,0
6,380,2024-11,6776,29.84,8.5,0
6,380,2024-12,6352,29.84,8.58,0
6,380,2025-01,9335,29.84,8.67,1
