# SYNTHETIC. Harvest work orders, one per block per cutting day. actual_qty is the sum of the per-worker rows on that block that day and reconciles to the client's REAL block-month bunch counts. The plan is generated: backed out through an adherence model driven by real daily rainfall, road condition and gang attendance, calibrated to a 78% bunch-weighted mean. Stands in for EPMS t_harvesting_plan / t_harvester_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0427-H-036,2025-04-27,harvest,harvest,5,199,G5-03,16,9,1578,1602,bunches,16.0,9.0,completed,06:56,13:53,
WO-2025-0427-H-037,2025-04-27,harvest,harvest,6,214,G6-02,21,9,2207,1970,bunches,21.0,9.0,completed,06:51,12:00,
WO-2025-0427-H-038,2025-04-27,harvest,harvest,6,216,G6-02,15,9,1494,1393,bunches,15.0,9.0,completed,07:05,13:30,
WO-2025-0427-H-039,2025-04-27,harvest,harvest,6,260,G6-04,10,9,1022,1128,bunches,10.0,9.0,completed,06:49,14:44,
WO-2025-0427-H-040,2025-04-27,harvest,harvest,6,267,G6-04,10,9,1090,1254,bunches,10.0,9.0,completed,06:55,15:25,
WO-2025-0427-H-041,2025-04-27,harvest,harvest,6,270,G6-05,24,9,2600,1434,bunches,24.0,9.0,partial,06:59,11:00,
WO-2025-0427-H-042,2025-04-27,harvest,harvest,7,297,G7-01,23,9,2220,1027,bunches,23.0,9.0,partial,06:57,09:58,WO-2025-0502-H-034
WO-2025-0427-H-043,2025-04-27,harvest,harvest,7,299,G7-02,16,9,1580,1420,bunches,16.0,9.0,completed,07:02,13:18,
WO-2025-0427-H-044,2025-04-27,harvest,harvest,7,304,G7-02,13,9,1384,1332,bunches,13.0,9.0,completed,06:57,13:34,
WO-2025-0427-H-045,2025-04-27,harvest,harvest,7,330,G7-03,22,9,2178,1255,bunches,22.0,9.0,partial,07:15,11:21,
WO-2025-0427-H-046,2025-04-27,harvest,harvest,7,341,G7-04,11,9,1085,1221,bunches,11.0,9.0,completed,06:50,14:34,
WO-2025-0427-H-047,2025-04-27,harvest,harvest,7,344,G7-04,12,9,1230,1196,bunches,12.0,9.0,completed,07:17,13:58,
WO-2025-0427-H-048,2025-04-27,harvest,harvest,7,345,G7-04,14,9,1495,1484,bunches,14.0,9.0,completed,07:10,14:27,
WO-2025-0427-H-049,2025-04-27,harvest,harvest,7,347,G7-04,18,9,1946,1634,bunches,18.0,9.0,partial,07:06,12:51,WO-2025-0502-H-041
WO-2025-0428-H-001,2025-04-28,harvest,harvest,1,1,G1-01,3,3,264,261,bunches,3.0,3.0,completed,06:58,14:27,
WO-2025-0428-H-002,2025-04-28,harvest,harvest,1,9,G1-01,5,5,541,511,bunches,5.0,5.0,completed,06:52,13:40,
WO-2025-0428-H-003,2025-04-28,harvest,harvest,1,12,G1-02,9,9,873,896,bunches,9.0,9.0,completed,07:06,14:48,
WO-2025-0428-H-004,2025-04-28,harvest,harvest,1,13,G1-02,11,9,1067,1120,bunches,11.0,9.0,completed,07:08,14:47,
WO-2025-0428-H-005,2025-04-28,harvest,harvest,1,17,G1-02,12,9,1181,1105,bunches,12.0,9.0,completed,07:11,13:58,
WO-2025-0428-H-006,2025-04-28,harvest,harvest,1,21,G1-03,7,7,657,687,bunches,7.0,7.0,completed,07:18,14:45,
WO-2025-0428-H-007,2025-04-28,harvest,harvest,1,22,G1-03,10,9,994,1032,bunches,10.0,9.0,completed,06:46,14:35,
WO-2025-0428-H-008,2025-04-28,harvest,harvest,1,23,G1-03,7,8,705,782,bunches,7.0,8.0,completed,07:09,15:20,
WO-2025-0428-H-009,2025-04-28,harvest,harvest,1,32,G1-04,9,8,896,854,bunches,9.0,8.0,completed,06:51,14:02,
WO-2025-0428-H-010,2025-04-28,harvest,harvest,1,35,G1-04,8,9,862,966,bunches,8.0,9.0,completed,06:49,15:09,
WO-2025-0428-H-011,2025-04-28,harvest,harvest,1,38,G1-04,13,9,1273,1189,bunches,13.0,9.0,completed,06:48,13:11,
WO-2025-0428-H-012,2025-04-28,harvest,harvest,2,46,G2-01,22,9,2222,1933,bunches,22.0,9.0,completed,07:12,13:51,
WO-2025-0428-H-013,2025-04-28,harvest,harvest,2,51,G2-02,18,9,1761,1653,bunches,18.0,9.0,completed,07:10,13:37,
WO-2025-0428-H-014,2025-04-28,harvest,harvest,2,55,G2-02,12,9,1239,1174,bunches,12.0,9.0,completed,07:12,13:57,
WO-2025-0428-H-015,2025-04-28,harvest,harvest,2,59,G2-03,15,9,1526,1322,bunches,15.0,9.0,completed,07:12,13:44,
WO-2025-0428-H-016,2025-04-28,harvest,harvest,2,62,G2-03,6,6,686,677,bunches,6.0,6.0,completed,07:01,14:11,
WO-2025-0428-H-017,2025-04-28,harvest,harvest,2,71,G2-04,8,8,791,792,bunches,8.0,8.0,completed,07:19,14:35,
WO-2025-0428-H-018,2025-04-28,harvest,harvest,3,75,G3-01,17,9,1763,1330,bunches,17.0,9.0,partial,07:11,12:58,
WO-2025-0428-H-019,2025-04-28,harvest,harvest,3,81,G3-01,4,3,357,334,bunches,4.0,3.0,completed,07:16,14:11,
WO-2025-0428-H-020,2025-04-28,harvest,harvest,3,84,G3-01,17,9,1711,1913,bunches,17.0,9.0,completed,07:00,15:14,
WO-2025-0428-H-021,2025-04-28,harvest,harvest,3,88,G3-02,10,9,981,1085,bunches,10.0,9.0,completed,07:20,15:22,
WO-2025-0428-H-022,2025-04-28,harvest,harvest,3,95,G3-02,12,9,1263,1367,bunches,12.0,9.0,completed,07:19,15:05,
WO-2025-0428-H-023,2025-04-28,harvest,harvest,3,97,G3-02,12,9,1198,1102,bunches,12.0,9.0,completed,07:04,13:51,
WO-2025-0428-H-024,2025-04-28,harvest,harvest,3,98,G3-02,19,0,1851,0,bunches,19.0,0.0,not_started,06:49,,WO-2025-0429-H-023
WO-2025-0428-H-025,2025-04-28,harvest,harvest,3,101,G3-03,19,9,1887,1478,bunches,19.0,9.0,partial,07:19,12:47,
WO-2025-0428-H-026,2025-04-28,harvest,harvest,3,115,G3-04,9,8,931,857,bunches,9.0,8.0,completed,07:07,13:36,
WO-2025-0428-H-027,2025-04-28,harvest,harvest,3,116,G3-04,7,5,683,546,bunches,7.0,5.0,partial,07:18,13:07,WO-2025-0503-H-012
WO-2025-0428-H-028,2025-04-28,harvest,harvest,4,124,G4-01,8,7,830,727,bunches,8.0,7.0,completed,07:21,13:57,
WO-2025-0428-H-029,2025-04-28,harvest,harvest,4,126,G4-01,4,4,445,405,bunches,4.0,4.0,completed,06:55,13:38,
WO-2025-0428-H-030,2025-04-28,harvest,harvest,4,129,G4-01,19,9,2078,1602,bunches,19.0,9.0,partial,06:58,12:29,
WO-2025-0428-H-031,2025-04-28,harvest,harvest,4,132,G4-01,15,9,1591,1694,bunches,15.0,9.0,completed,07:21,15:19,
WO-2025-0428-H-032,2025-04-28,harvest,harvest,4,142,G4-02,21,9,2173,2096,bunches,21.0,9.0,completed,06:48,13:50,
WO-2025-0428-H-033,2025-04-28,harvest,harvest,4,144,G4-03,13,9,1308,1480,bunches,13.0,9.0,completed,07:11,15:29,
WO-2025-0428-H-034,2025-04-28,harvest,harvest,4,145,G4-03,20,9,2089,1653,bunches,20.0,9.0,partial,06:47,12:29,WO-2025-0503-H-015
WO-2025-0428-H-035,2025-04-28,harvest,harvest,4,146,G4-03,19,9,2073,1550,bunches,19.0,9.0,partial,07:09,12:23,
WO-2025-0428-H-036,2025-04-28,harvest,harvest,4,150,G4-03,11,9,1158,1010,bunches,11.0,9.0,completed,07:20,13:57,
WO-2025-0428-H-037,2025-04-28,harvest,harvest,4,160,G4-04,18,9,1865,2101,bunches,18.0,9.0,completed,07:21,15:37,
WO-2025-0428-H-038,2025-04-28,harvest,harvest,5,176,G5-01,11,9,1162,1284,bunches,11.0,9.0,completed,07:17,15:08,
WO-2025-0428-H-039,2025-04-28,harvest,harvest,5,178,G5-01,12,9,1230,1315,bunches,12.0,9.0,completed,07:02,14:30,
WO-2025-0428-H-040,2025-04-28,harvest,harvest,5,179,G5-01,13,9,1406,1535,bunches,13.0,9.0,completed,07:13,14:55,
WO-2025-0428-H-041,2025-04-28,harvest,harvest,5,189,G5-02,15,9,1543,1425,bunches,15.0,9.0,completed,06:55,13:13,
WO-2025-0428-H-042,2025-04-28,harvest,harvest,6,203,G6-01,18,9,1845,1685,bunches,18.0,9.0,completed,07:06,13:51,
WO-2025-0428-H-043,2025-04-28,harvest,harvest,6,208,G6-01,11,9,1129,1000,bunches,11.0,9.0,completed,07:11,13:55,
WO-2025-0428-H-044,2025-04-28,harvest,harvest,6,210,G6-01,19,9,2049,2089,bunches,19.0,9.0,completed,06:56,14:07,
WO-2025-0428-H-045,2025-04-28,harvest,harvest,6,215,G6-02,13,9,1298,1357,bunches,13.0,9.0,completed,07:15,15:04,
WO-2025-0428-H-046,2025-04-28,harvest,harvest,6,252,G6-03,14,9,1440,1248,bunches,14.0,9.0,completed,06:53,12:58,
WO-2025-0428-H-047,2025-04-28,harvest,harvest,6,256,G6-03,12,9,1121,854,bunches,12.0,9.0,partial,07:20,13:06,
WO-2025-0428-H-048,2025-04-28,harvest,harvest,6,258,G6-04,4,4,428,398,bunches,4.0,4.0,completed,06:47,13:53,
WO-2025-0428-H-049,2025-04-28,harvest,harvest,6,263,G6-04,25,9,2497,2357,bunches,25.0,9.0,completed,07:09,14:19,
WO-2025-0428-H-050,2025-04-28,harvest,harvest,6,269,G6-05,12,9,1247,1282,bunches,12.0,9.0,completed,07:19,14:39,
WO-2025-0428-H-051,2025-04-28,harvest,harvest,7,301,G7-02,6,7,655,753,bunches,6.0,7.0,completed,06:59,15:29,
WO-2025-0428-H-052,2025-04-28,harvest,harvest,7,302,G7-02,16,9,1638,1455,bunches,16.0,9.0,completed,06:51,13:31,
WO-2025-0428-H-053,2025-04-28,harvest,harvest,7,328,G7-03,24,9,2408,1718,bunches,24.0,9.0,partial,06:46,12:11,
WO-2025-0428-H-054,2025-04-28,harvest,harvest,7,331,G7-03,12,9,1191,1068,bunches,12.0,9.0,completed,07:16,13:29,
WO-2025-0428-H-055,2025-04-28,harvest,harvest,7,340,G7-04,13,9,1313,1288,bunches,13.0,9.0,completed,07:19,14:24,
WO-2025-0428-H-056,2025-04-28,harvest,harvest,7,342,G7-04,15,9,1508,1354,bunches,15.0,9.0,completed,07:16,13:40,
WO-2025-0428-H-057,2025-04-28,harvest,harvest,7,343,G7-04,10,9,973,1077,bunches,10.0,9.0,completed,06:55,15:12,
WO-2025-0428-H-058,2025-04-28,harvest,harvest,7,346,G7-04,15,9,1580,1384,bunches,15.0,9.0,completed,06:55,13:28,
WO-2025-0429-H-001,2025-04-29,harvest,harvest,1,6,G1-01,3,2,322,255,bunches,3.0,2.0,partial,06:48,12:33,WO-2025-0504-H-003
WO-2025-0429-H-002,2025-04-29,harvest,harvest,1,11,G1-02,10,9,1034,931,bunches,10.0,9.0,completed,06:00,13:22,
WO-2025-0429-H-003,2025-04-29,harvest,harvest,1,19,G1-02,4,4,383,366,bunches,4.0,4.0,completed,07:09,13:56,
WO-2025-0429-H-004,2025-04-29,harvest,harvest,1,25,G1-03,8,9,848,899,bunches,8.0,9.0,completed,07:18,14:47,
WO-2025-0429-H-005,2025-04-29,harvest,harvest,1,26,G1-03,10,9,1046,1091,bunches,10.0,9.0,completed,07:01,14:55,
WO-2025-0429-H-006,2025-04-29,harvest,harvest,1,28,G1-03,7,7,753,741,bunches,7.0,7.0,completed,07:17,14:37,
WO-2025-0429-H-007,2025-04-29,harvest,harvest,1,34,G1-04,10,9,979,932,bunches,10.0,9.0,completed,06:59,14:07,
WO-2025-0429-H-008,2025-04-29,harvest,harvest,1,37,G1-04,11,9,1096,1022,bunches,11.0,9.0,completed,07:02,13:37,
WO-2025-0429-H-009,2025-04-29,harvest,harvest,1,39,G1-04,5,6,527,596,bunches,5.0,6.0,completed,07:21,15:20,
WO-2025-0429-H-010,2025-04-29,harvest,harvest,2,42,G2-01,7,7,685,734,bunches,7.0,7.0,completed,06:50,14:10,
WO-2025-0429-H-011,2025-04-29,harvest,harvest,2,43,G2-01,9,8,849,838,bunches,9.0,8.0,completed,07:20,14:12,
WO-2025-0429-H-012,2025-04-29,harvest,harvest,2,45,G2-01,17,9,1713,1388,bunches,17.0,9.0,partial,07:17,12:44,WO-2025-0504-H-011
WO-2025-0429-H-013,2025-04-29,harvest,harvest,2,49,G2-01,7,7,703,654,bunches,7.0,7.0,completed,06:56,13:00,
WO-2025-0429-H-014,2025-04-29,harvest,harvest,2,52,G2-02,12,9,1197,1140,bunches,12.0,9.0,completed,07:12,13:57,
WO-2025-0429-H-015,2025-04-29,harvest,harvest,2,54,G2-02,14,9,1322,1520,bunches,14.0,9.0,completed,07:06,15:26,
WO-2025-0429-H-016,2025-04-29,harvest,harvest,2,56,G2-02,10,9,1017,991,bunches,10.0,9.0,completed,06:59,14:21,
WO-2025-0429-H-017,2025-04-29,harvest,harvest,2,71,G2-04,8,8,792,797,bunches,8.0,8.0,completed,07:05,14:43,
WO-2025-0429-H-018,2025-04-29,harvest,harvest,2,73,G2-04,11,9,1096,1204,bunches,11.0,9.0,completed,06:58,15:02,
WO-2025-0429-H-019,2025-04-29,harvest,harvest,3,83,G3-01,15,9,1574,1779,bunches,15.0,9.0,completed,07:16,15:36,
WO-2025-0429-H-020,2025-04-29,harvest,harvest,3,85,G3-01,13,9,1339,1315,bunches,13.0,9.0,completed,07:11,14:33,
WO-2025-0429-H-021,2025-04-29,harvest,harvest,3,86,G3-01,14,9,1385,1402,bunches,14.0,9.0,completed,07:14,14:35,
WO-2025-0429-H-022,2025-04-29,harvest,harvest,3,92,G3-02,12,9,1180,1072,bunches,12.0,9.0,completed,06:46,13:39,
WO-2025-0429-H-023,2025-04-29,harvest,harvest,3,98,G3-02,19,9,1851,1206,bunches,19.0,9.0,partial,07:17,12:13,
WO-2025-0429-H-024,2025-04-29,harvest,harvest,3,99,G3-02,10,9,961,967,bunches,10.0,9.0,completed,07:00,13:55,
WO-2025-0429-H-025,2025-04-29,harvest,harvest,3,104,G3-03,17,9,1660,1257,bunches,17.0,9.0,partial,06:56,12:12,WO-2025-0504-H-023
WO-2025-0429-H-026,2025-04-29,harvest,harvest,3,106,G3-03,8,9,808,822,bunches,8.0,9.0,completed,06:50,14:18,
WO-2025-0429-H-027,2025-04-29,harvest,harvest,3,118,G3-04,6,5,551,528,bunches,6.0,5.0,completed,07:05,13:48,
WO-2025-0429-H-028,2025-04-29,harvest,harvest,4,125,G4-01,7,7,685,677,bunches,7.0,7.0,completed,07:04,14:28,
WO-2025-0429-H-029,2025-04-29,harvest,harvest,4,128,G4-01,20,9,2089,1992,bunches,20.0,9.0,completed,07:15,14:14,
WO-2025-0429-H-030,2025-04-29,harvest,harvest,4,131,G4-01,17,9,1844,2013,bunches,17.0,9.0,completed,07:18,14:48,
WO-2025-0429-H-031,2025-04-29,harvest,harvest,4,133,G4-02,19,9,2077,2213,bunches,19.0,9.0,completed,07:11,15:05,
WO-2025-0429-H-032,2025-04-29,harvest,harvest,4,135,G4-02,12,9,1256,1253,bunches,12.0,9.0,completed,06:58,14:20,
WO-2025-0429-H-033,2025-04-29,harvest,harvest,4,139,G4-02,20,9,2204,2529,bunches,20.0,9.0,completed,06:52,15:22,
WO-2025-0429-H-034,2025-04-29,harvest,harvest,4,151,G4-03,20,9,2127,1439,bunches,20.0,9.0,partial,06:45,12:02,WO-2025-0504-H-031
WO-2025-0429-H-035,2025-04-29,harvest,harvest,4,159,G4-04,22,9,2327,2099,bunches,22.0,9.0,completed,06:59,13:16,
WO-2025-0429-H-036,2025-04-29,harvest,harvest,5,169,G5-01,18,9,1856,1518,bunches,18.0,9.0,partial,06:46,12:46,WO-2025-0503-H-021
WO-2025-0429-H-037,2025-04-29,harvest,harvest,5,170,G5-01,11,9,1176,902,bunches,11.0,9.0,partial,07:03,12:52,WO-2025-0502-H-021
WO-2025-0429-H-038,2025-04-29,harvest,harvest,5,181,G5-02,14,9,1434,1312,bunches,14.0,9.0,completed,07:19,14:03,
WO-2025-0429-H-039,2025-04-29,harvest,harvest,5,184,G5-02,10,9,1106,982,bunches,10.0,9.0,completed,07:06,13:39,
WO-2025-0429-H-040,2025-04-29,harvest,harvest,5,185,G5-02,16,9,1674,1457,bunches,16.0,9.0,completed,06:52,12:56,
WO-2025-0429-H-041,2025-04-29,harvest,harvest,5,188,G5-02,16,9,1563,1766,bunches,16.0,9.0,completed,06:56,15:04,
WO-2025-0429-H-042,2025-04-29,harvest,harvest,6,209,G6-01,8,8,855,823,bunches,8.0,8.0,completed,07:16,14:22,
WO-2025-0429-H-043,2025-04-29,harvest,harvest,6,247,G6-02,11,9,1098,968,bunches,11.0,9.0,completed,06:52,13:27,
WO-2025-0429-H-044,2025-04-29,harvest,harvest,7,296,G7-01,21,9,2111,1359,bunches,21.0,9.0,partial,07:01,11:58,WO-2025-0504-H-045
WO-2025-0429-H-045,2025-04-29,harvest,harvest,7,335,G7-03,11,9,1156,1054,bunches,11.0,9.0,completed,07:06,13:26,
WO-2025-0429-H-046,2025-04-29,harvest,harvest,7,348,G7-04,17,9,1793,1839,bunches,17.0,9.0,completed,06:56,14:27,
WO-2025-0430-H-001,2025-04-30,harvest,harvest,1,13,G1-02,15,9,1539,1121,bunches,15.0,9.0,partial,07:00,12:33,
WO-2025-0430-H-002,2025-04-30,harvest,harvest,1,24,G1-03,9,9,899,898,bunches,9.0,9.0,completed,06:49,13:56,
WO-2025-0430-H-003,2025-04-30,harvest,harvest,1,27,G1-03,12,8,1215,881,bunches,12.0,8.0,partial,07:07,12:37,
WO-2025-0430-H-004,2025-04-30,harvest,harvest,1,29,G1-03,10,8,1041,826,bunches,10.0,8.0,partial,06:58,13:01,WO-2025-0501-H-009
WO-2025-0430-H-005,2025-04-30,harvest,harvest,1,36,G1-04,13,6,1287,682,bunches,13.0,6.0,partial,06:57,11:01,WO-2025-0505-H-007
WO-2025-0430-H-006,2025-04-30,harvest,harvest,2,44,G2-01,11,9,1089,957,bunches,11.0,9.0,completed,06:57,12:57,
WO-2025-0430-H-007,2025-04-30,harvest,harvest,2,70,G2-04,11,8,1122,839,bunches,11.0,8.0,partial,06:54,12:27,WO-2025-0505-H-011
WO-2025-0430-H-008,2025-04-30,harvest,harvest,2,72,G2-04,22,9,2260,1416,bunches,22.0,9.0,partial,07:05,11:25,
WO-2025-0430-H-009,2025-04-30,harvest,harvest,3,76,G3-01,23,9,2319,1665,bunches,23.0,9.0,partial,07:19,12:43,
WO-2025-0430-H-010,2025-04-30,harvest,harvest,3,100,G3-02,22,9,2352,1559,bunches,22.0,9.0,partial,06:54,11:27,
WO-2025-0430-H-011,2025-04-30,harvest,harvest,3,102,G3-03,16,9,1642,997,bunches,16.0,9.0,partial,07:02,11:19,WO-2025-0505-H-016
WO-2025-0430-H-012,2025-04-30,harvest,harvest,3,105,G3-03,14,9,1375,1114,bunches,14.0,9.0,partial,07:05,13:03,
WO-2025-0430-H-013,2025-04-30,harvest,harvest,3,112,G3-03,13,9,1310,961,bunches,13.0,9.0,partial,06:58,12:04,WO-2025-0503-H-011
WO-2025-0430-H-014,2025-04-30,harvest,harvest,3,113,G3-03,23,9,2234,1339,bunches,23.0,9.0,partial,06:59,10:55,WO-2025-0505-H-018
WO-2025-0430-H-015,2025-04-30,harvest,harvest,3,114,G3-04,11,8,1114,832,bunches,11.0,8.0,partial,06:58,12:38,
WO-2025-0430-H-016,2025-04-30,harvest,harvest,3,120,G3-04,17,9,1664,936,bunches,17.0,9.0,partial,07:12,11:30,
WO-2025-0430-H-017,2025-04-30,harvest,harvest,4,136,G4-02,19,9,2012,1537,bunches,19.0,9.0,partial,07:01,12:23,WO-2025-0505-H-023
WO-2025-0430-H-018,2025-04-30,harvest,harvest,4,137,G4-02,23,9,2359,1773,bunches,23.0,9.0,partial,06:00,12:03,
WO-2025-0430-H-019,2025-04-30,harvest,harvest,4,138,G4-02,26,9,2827,2116,bunches,26.0,9.0,partial,07:21,12:50,WO-2025-0504-H-027
WO-2025-0430-H-020,2025-04-30,harvest,harvest,4,141,G4-02,25,9,2589,2100,bunches,25.0,9.0,partial,07:21,12:48,
WO-2025-0430-H-021,2025-04-30,harvest,harvest,4,147,G4-03,21,9,2096,1612,bunches,21.0,9.0,partial,07:17,12:45,
WO-2025-0430-H-022,2025-04-30,harvest,harvest,4,153,G4-03,18,9,1864,1510,bunches,18.0,9.0,partial,07:21,13:04,
WO-2025-0430-H-023,2025-04-30,harvest,harvest,4,156,G4-04,26,9,2698,1992,bunches,26.0,9.0,partial,07:02,12:08,WO-2025-0504-H-032
WO-2025-0430-H-024,2025-04-30,harvest,harvest,4,165,G4-04,16,9,1651,1172,bunches,16.0,9.0,partial,06:55,11:00,
WO-2025-0430-H-025,2025-04-30,harvest,harvest,5,190,G5-02,16,9,1741,1394,bunches,16.0,9.0,partial,06:57,12:43,
WO-2025-0430-H-026,2025-04-30,harvest,harvest,5,197,G5-03,18,9,1832,1708,bunches,18.0,9.0,completed,06:49,13:22,
WO-2025-0430-H-027,2025-04-30,harvest,harvest,6,264,G6-04,11,0,1133,0,bunches,11.0,0.0,not_started,07:16,,WO-2025-0501-H-054
WO-2025-0430-H-028,2025-04-30,harvest,harvest,6,271,G6-05,21,9,2281,1239,bunches,21.0,9.0,partial,07:04,11:21,
WO-2025-0430-H-029,2025-04-30,harvest,harvest,7,289,G7-01,15,9,1567,963,bunches,15.0,9.0,partial,06:54,11:10,
WO-2025-0430-H-030,2025-04-30,harvest,harvest,7,290,G7-01,12,8,1229,839,bunches,12.0,8.0,partial,07:02,12:18,WO-2025-0505-H-041
WO-2025-0430-H-031,2025-04-30,harvest,harvest,7,303,G7-02,25,9,2496,1714,bunches,25.0,9.0,partial,06:51,11:24,
WO-2025-0430-H-032,2025-04-30,harvest,harvest,7,304,G7-02,16,9,1677,1339,bunches,16.0,9.0,partial,07:14,13:14,
WO-2025-0430-H-033,2025-04-30,harvest,harvest,7,309,G7-02,19,9,1980,1087,bunches,19.0,9.0,partial,06:54,10:51,
WO-2025-0501-H-001,2025-05-01,harvest,harvest,1,4,G1-01,7,0,662,0,bunches,7.0,0.0,not_started,07:09,,WO-2025-0502-H-002
WO-2025-0501-H-002,2025-05-01,harvest,harvest,1,8,G1-01,9,9,934,909,bunches,9.0,9.0,completed,07:13,14:10,
WO-2025-0501-H-003,2025-05-01,harvest,harvest,1,9,G1-01,9,8,929,818,bunches,9.0,8.0,completed,06:52,13:08,
WO-2025-0501-H-004,2025-05-01,harvest,harvest,1,10,G1-01,8,7,757,727,bunches,8.0,7.0,completed,07:18,14:03,
WO-2025-0501-H-005,2025-05-01,harvest,harvest,1,11,G1-02,14,9,1435,1145,bunches,14.0,9.0,partial,07:15,13:14,WO-2025-0506-H-002
WO-2025-0501-H-006,2025-05-01,harvest,harvest,1,14,G1-02,24,9,2438,2414,bunches,24.0,9.0,completed,07:09,14:34,
WO-2025-0501-H-007,2025-05-01,harvest,harvest,1,20,G1-02,10,8,1029,823,bunches,10.0,8.0,partial,06:47,12:44,WO-2025-0506-H-003
WO-2025-0501-H-008,2025-05-01,harvest,harvest,1,21,G1-03,10,8,964,755,bunches,10.0,8.0,partial,06:48,12:25,
WO-2025-0501-H-009,2025-05-01,harvest,harvest,1,29,G1-03,10,7,984,712,bunches,10.0,7.0,partial,07:02,12:09,WO-2025-0504-H-006
WO-2025-0501-H-010,2025-05-01,harvest,harvest,1,33,G1-04,17,9,1742,1487,bunches,17.0,9.0,completed,06:57,13:07,
WO-2025-0501-H-011,2025-05-01,harvest,harvest,2,41,G2-01,13,9,1309,1131,bunches,13.0,9.0,completed,07:15,13:10,
WO-2025-0501-H-012,2025-05-01,harvest,harvest,2,47,G2-01,38,9,3750,3443,bunches,38.0,9.0,completed,06:55,13:48,
WO-2025-0501-H-013,2025-05-01,harvest,harvest,2,53,G2-02,17,9,1734,1516,bunches,17.0,9.0,completed,07:16,13:22,
WO-2025-0501-H-014,2025-05-01,harvest,harvest,2,60,G2-03,31,9,3133,2015,bunches,31.0,9.0,partial,07:03,11:31,WO-2025-0505-H-009
WO-2025-0501-H-015,2025-05-01,harvest,harvest,2,63,G2-03,17,9,1659,1412,bunches,17.0,9.0,completed,06:55,13:10,
WO-2025-0501-H-016,2025-05-01,harvest,harvest,2,65,G2-03,12,9,1269,1207,bunches,12.0,9.0,completed,06:57,14:01,
WO-2025-0501-H-017,2025-05-01,harvest,harvest,2,66,G2-03,12,9,1204,1096,bunches,12.0,9.0,completed,07:12,13:34,
WO-2025-0501-H-018,2025-05-01,harvest,harvest,2,67,G2-03,20,9,2014,1823,bunches,20.0,9.0,completed,07:18,13:42,
WO-2025-0501-H-019,2025-05-01,harvest,harvest,2,74,G2-04,34,9,3451,2607,bunches,34.0,9.0,partial,06:59,12:26,
WO-2025-0501-H-020,2025-05-01,harvest,harvest,3,78,G3-01,15,9,1466,869,bunches,15.0,9.0,partial,07:19,11:54,
WO-2025-0501-H-021,2025-05-01,harvest,harvest,3,79,G3-01,6,4,626,416,bunches,6.0,4.0,partial,06:54,11:42,
WO-2025-0501-H-022,2025-05-01,harvest,harvest,3,89,G3-02,16,9,1602,1355,bunches,16.0,9.0,partial,07:15,13:33,WO-2025-0504-H-018
WO-2025-0501-H-023,2025-05-01,harvest,harvest,3,90,G3-02,16,9,1604,1417,bunches,16.0,9.0,completed,07:14,13:17,
WO-2025-0501-H-024,2025-05-01,harvest,harvest,3,91,G3-02,16,9,1517,1600,bunches,16.0,9.0,completed,07:10,14:36,
WO-2025-0501-H-025,2025-05-01,harvest,harvest,3,93,G3-02,29,9,2851,2879,bunches,29.0,9.0,completed,06:57,14:04,
WO-2025-0501-H-026,2025-05-01,harvest,harvest,3,96,G3-02,21,9,2099,1959,bunches,21.0,9.0,completed,06:51,13:47,
WO-2025-0501-H-027,2025-05-01,harvest,harvest,3,107,G3-03,13,9,1326,1223,bunches,13.0,9.0,completed,07:06,13:37,
WO-2025-0501-H-028,2025-05-01,harvest,harvest,3,108,G3-03,19,9,1961,2090,bunches,19.0,9.0,completed,06:48,14:45,
WO-2025-0501-H-029,2025-05-01,harvest,harvest,3,110,G3-03,17,9,1721,1578,bunches,17.0,9.0,completed,07:08,13:43,
WO-2025-0501-H-030,2025-05-01,harvest,harvest,3,111,G3-03,18,9,1811,1721,bunches,18.0,9.0,completed,07:14,14:22,
WO-2025-0501-H-031,2025-05-01,harvest,harvest,3,370,G3-04,2,2,201,167,bunches,2.0,2.0,partial,06:48,12:47,
WO-2025-0501-H-032,2025-05-01,harvest,harvest,4,130,G4-01,30,9,3196,2573,bunches,30.0,9.0,partial,07:05,13:14,
WO-2025-0501-H-033,2025-05-01,harvest,harvest,4,140,G4-02,16,9,1611,1039,bunches,16.0,9.0,partial,07:17,12:17,WO-2025-0506-H-020
WO-2025-0501-H-034,2025-05-01,harvest,harvest,4,149,G4-03,23,9,2374,1694,bunches,23.0,9.0,partial,06:56,12:27,
WO-2025-0501-H-035,2025-05-01,harvest,harvest,4,154,G4-03,2,2,209,190,bunches,2.0,2.0,completed,07:01,13:18,
WO-2025-0501-H-036,2025-05-01,harvest,harvest,4,155,G4-04,24,9,2315,1874,bunches,24.0,9.0,partial,07:14,13:08,
WO-2025-0501-H-037,2025-05-01,harvest,harvest,4,163,G4-04,18,9,1915,1596,bunches,18.0,9.0,partial,07:04,13:24,
WO-2025-0501-H-038,2025-05-01,harvest,harvest,5,168,G5-01,24,9,2557,2141,bunches,24.0,9.0,partial,07:14,13:12,WO-2025-0506-H-026
WO-2025-0501-H-039,2025-05-01,harvest,harvest,5,171,G5-01,11,9,1153,1095,bunches,11.0,9.0,completed,06:46,13:25,
