# SYNTHETIC. Upkeep work orders: pruning, circle weeding, path upkeep and spraying, SIMULATED crew by crew and day by day. Each crew takes its most overdue job each morning, plans the day off expected headcount, and does what attendance, real daily rainfall and road condition allowed; the remainder carries to tomorrow. Stands in for EPMS t_workplan / t_work_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0417-U-008,2025-04-17,spray,spraying,2,52,S2-01,5,10,10.85,0.0,ha,5.0,3.0,weathered_off,07:08,08:13,WO-2025-0418-U-008
WO-2025-0417-U-009,2025-04-17,prune,pruning,3,84,U3-01,11,13,593,366,palms,11.0,13.0,partial,07:07,11:47,WO-2025-0418-U-009
WO-2025-0417-U-010,2025-04-17,prune,pruning,3,90,U3-02,11,8,600,380,palms,11.0,8.0,partial,06:48,11:00,WO-2025-0418-U-010
WO-2025-0417-U-011,2025-04-17,weed,path_upkeep,3,106,U3-03,7,11,9.84,9.84,ha,7.0,11.0,completed,06:59,13:55,
WO-2025-0417-U-012,2025-04-17,weed,path_upkeep,3,116,U3-04,2,11,2.89,2.89,ha,2.0,11.0,completed,07:01,14:04,
WO-2025-0417-U-013,2025-04-17,spray,spraying,3,93,S3-01,3,12,5.8,0.0,ha,3.0,3.6,weathered_off,07:02,08:45,WO-2025-0418-U-012
WO-2025-0417-U-014,2025-04-17,weed,circle_weeding,4,132,U4-01,11,12,9.68,7.4,ha,11.0,12.0,partial,06:59,12:43,WO-2025-0418-U-013
WO-2025-0417-U-015,2025-04-17,weed,circle_weeding,4,141,U4-02,11,13,13.26,11.21,ha,11.0,13.0,partial,06:56,13:14,WO-2025-0418-U-014
WO-2025-0417-U-016,2025-04-17,prune,pruning,4,145,U4-03,11,11,590,365,palms,11.0,11.0,partial,06:46,11:05,WO-2025-0418-U-015
WO-2025-0417-U-017,2025-04-17,weed,path_upkeep,4,163,U4-04,2,9,2.79,2.79,ha,2.0,9.0,completed,06:55,14:20,
WO-2025-0417-U-018,2025-04-17,spray,spraying,4,151,S4-01,3,11,6.76,0.0,ha,3.0,3.3,weathered_off,06:55,09:15,WO-2025-0418-U-017
WO-2025-0417-U-019,2025-04-17,weed,circle_weeding,5,171,U5-01,6,15,6.75,6.75,ha,6.0,15.0,completed,06:58,13:48,
WO-2025-0417-U-020,2025-04-17,prune,pruning,5,189,U5-02,8,14,493,493,palms,8.0,14.0,completed,06:55,13:39,
WO-2025-0417-U-021,2025-04-17,weed,path_upkeep,5,201,U5-03,7,11,12.34,10.51,ha,7.0,11.0,partial,07:09,13:31,WO-2025-0418-U-020
WO-2025-0417-U-022,2025-04-17,spray,spraying,5,186,S5-01,3,11,5.11,0.0,ha,3.0,3.3,weathered_off,07:07,08:56,WO-2025-0418-U-021
WO-2025-0417-U-023,2025-04-17,weed,path_upkeep,6,213,U6-01,12,13,18.0,16.57,ha,12.0,13.0,partial,07:04,13:27,WO-2025-0418-U-022
WO-2025-0417-U-024,2025-04-17,weed,path_upkeep,6,251,U6-02,12,13,18.92,15.36,ha,12.0,13.0,partial,06:58,12:51,WO-2025-0418-U-023
WO-2025-0417-U-025,2025-04-17,weed,circle_weeding,6,256,U6-03,12,13,14.59,13.26,ha,12.0,13.0,partial,07:08,13:13,WO-2025-0418-U-024
WO-2025-0417-U-026,2025-04-17,weed,circle_weeding,6,272,U6-04,12,16,14.02,9.65,ha,12.0,16.0,partial,07:06,11:55,WO-2025-0418-U-025
WO-2025-0417-U-027,2025-04-17,spray,spraying,6,248,S6-01,12,14,30.72,0.0,ha,12.0,4.2,weathered_off,06:58,09:20,WO-2025-0418-U-026
WO-2025-0417-U-028,2025-04-17,weed,path_upkeep,7,289,U7-01,10,11,13.56,10.7,ha,10.0,11.0,partial,07:07,12:46,WO-2025-0418-U-027
WO-2025-0417-U-029,2025-04-17,weed,circle_weeding,7,299,U7-02,10,10,10.72,6.99,ha,10.0,10.0,partial,07:13,11:34,WO-2025-0418-U-028
WO-2025-0417-U-030,2025-04-17,weed,path_upkeep,7,337,U7-03,10,10,14.86,13.31,ha,10.0,10.0,partial,07:10,13:26,WO-2025-0418-U-029
WO-2025-0417-U-031,2025-04-17,prune,pruning,7,342,U7-04,10,12,619,453,palms,10.0,12.0,partial,06:56,12:17,WO-2025-0418-U-030
WO-2025-0417-U-032,2025-04-17,spray,spraying,7,332,S7-01,9,12,22.12,0.0,ha,9.0,3.6,weathered_off,07:13,08:33,WO-2025-0418-U-031
WO-2025-0418-U-001,2025-04-18,weed,circle_weeding,1,7,U1-01,6,15,6.77,6.77,ha,6.0,15.0,completed,06:49,14:04,
WO-2025-0418-U-002,2025-04-18,weed,path_upkeep,1,19,U1-02,13,15,20.22,17.32,ha,13.0,15.0,partial,06:51,13:02,WO-2025-0419-U-002
WO-2025-0418-U-003,2025-04-18,prune,pruning,1,33,U1-03,14,16,734,556,palms,14.0,16.0,partial,07:11,12:49,WO-2025-0419-U-003
WO-2025-0418-U-004,2025-04-18,spray,spraying,1,2,S1-01,2,11,4.34,4.34,ha,2.0,11.0,completed,06:56,14:17,
WO-2025-0418-U-005,2025-04-18,weed,circle_weeding,2,47,U2-01,13,13,15.42,12.72,ha,13.0,13.0,partial,06:52,12:23,WO-2025-0419-U-005
WO-2025-0418-U-006,2025-04-18,weed,circle_weeding,2,60,U2-02,8,10,9.13,9.13,ha,8.0,10.0,completed,06:51,13:43,
WO-2025-0418-U-007,2025-04-18,weed,circle_weeding,2,71,U2-03,13,14,14.66,10.04,ha,13.0,14.0,partial,07:06,12:21,WO-2025-0419-U-007
WO-2025-0418-U-008,2025-04-18,spray,spraying,2,52,S2-01,5,10,10.85,10.85,ha,5.0,10.0,completed,06:52,14:15,
WO-2025-0418-U-009,2025-04-18,prune,pruning,3,84,U3-01,11,9,593,291,palms,11.0,9.0,partial,06:53,10:23,WO-2025-0419-U-009
WO-2025-0418-U-010,2025-04-18,prune,pruning,3,90,U3-02,11,12,600,735,palms,11.0,12.0,partial,07:10,14:37,WO-2025-0419-U-010
WO-2025-0418-U-011,2025-04-18,weed,path_upkeep,3,109,U3-03,11,11,17.49,8.92,ha,11.0,11.0,partial,07:05,10:35,WO-2025-0419-U-011
WO-2025-0418-U-012,2025-04-18,spray,spraying,3,93,S3-01,3,14,5.8,5.8,ha,3.0,14.0,completed,06:46,13:40,
WO-2025-0418-U-013,2025-04-18,weed,circle_weeding,4,132,U4-01,7,14,5.72,5.72,ha,7.0,14.0,completed,07:13,14:38,
WO-2025-0418-U-014,2025-04-18,weed,circle_weeding,4,141,U4-02,11,13,13.26,13.64,ha,11.0,13.0,partial,06:48,13:54,WO-2025-0419-U-014
WO-2025-0418-U-015,2025-04-18,prune,pruning,4,145,U4-03,11,12,590,492,palms,11.0,12.0,partial,06:50,12:30,WO-2025-0419-U-015
WO-2025-0418-U-016,2025-04-18,weed,path_upkeep,4,158,U4-04,11,12,15.51,10.33,ha,11.0,12.0,partial,06:47,11:46,WO-2025-0419-U-016
WO-2025-0418-U-017,2025-04-18,spray,spraying,4,151,S4-01,3,13,6.76,6.76,ha,3.0,13.0,completed,06:53,13:55,
WO-2025-0418-U-018,2025-04-18,prune,pruning,5,179,U5-01,12,14,716,772,palms,12.0,14.0,partial,06:52,13:47,WO-2025-0419-U-018
WO-2025-0418-U-019,2025-04-18,weed,path_upkeep,5,181,U5-02,12,14,20.38,23.85,ha,12.0,14.0,partial,07:12,14:18,WO-2025-0419-U-019
WO-2025-0418-U-020,2025-04-18,weed,path_upkeep,5,201,U5-03,2,14,1.84,1.84,ha,2.0,14.0,completed,07:05,14:06,
WO-2025-0418-U-021,2025-04-18,spray,spraying,5,186,S5-01,3,11,5.11,5.11,ha,3.0,11.0,completed,07:12,14:16,
WO-2025-0418-U-022,2025-04-18,weed,path_upkeep,6,213,U6-01,9,12,12.18,12.18,ha,9.0,12.0,completed,06:58,14:22,
WO-2025-0418-U-023,2025-04-18,weed,path_upkeep,6,251,U6-02,6,12,9.44,9.44,ha,6.0,12.0,completed,07:03,14:08,
WO-2025-0418-U-024,2025-04-18,weed,circle_weeding,6,256,U6-03,12,13,14.59,12.91,ha,12.0,13.0,partial,06:55,13:08,WO-2025-0419-U-024
WO-2025-0418-U-025,2025-04-18,weed,circle_weeding,6,272,U6-04,7,13,7.31,7.31,ha,7.0,13.0,completed,07:02,14:08,
WO-2025-0418-U-026,2025-04-18,spray,spraying,6,248,S6-01,12,13,30.72,30.72,ha,12.0,13.0,completed,07:07,14:26,
WO-2025-0418-U-027,2025-04-18,weed,path_upkeep,7,289,U7-01,6,10,6.99,6.99,ha,6.0,10.0,completed,06:48,14:03,
WO-2025-0418-U-028,2025-04-18,weed,circle_weeding,7,299,U7-02,10,8,10.72,5.66,ha,10.0,8.0,partial,06:47,10:40,WO-2025-0419-U-028
WO-2025-0418-U-029,2025-04-18,weed,path_upkeep,7,337,U7-03,10,10,14.04,11.24,ha,10.0,10.0,partial,06:50,12:12,WO-2025-0419-U-029
WO-2025-0418-U-030,2025-04-18,prune,pruning,7,342,U7-04,10,9,619,354,palms,10.0,9.0,partial,07:08,10:52,WO-2025-0419-U-030
WO-2025-0418-U-031,2025-04-18,spray,spraying,7,332,S7-01,9,13,22.12,20.7,ha,9.0,13.0,partial,07:14,13:48,WO-2025-0419-U-031
WO-2025-0419-U-001,2025-04-19,weed,circle_weeding,1,1,U1-01,6,13,6.4,6.4,ha,6.0,13.0,completed,06:48,13:53,
WO-2025-0419-U-002,2025-04-19,weed,path_upkeep,1,19,U1-02,2,11,2.9,2.9,ha,2.0,11.0,completed,06:57,13:41,
WO-2025-0419-U-003,2025-04-19,prune,pruning,1,33,U1-03,6,15,294,294,palms,6.0,15.0,completed,06:53,13:41,
WO-2025-0419-U-004,2025-04-19,spray,spraying,1,11,S1-01,11,9,27.48,17.91,ha,11.0,9.0,partial,06:00,11:41,WO-2025-0421-U-004
WO-2025-0419-U-005,2025-04-19,weed,circle_weeding,2,47,U2-01,13,12,15.42,9.9,ha,13.0,12.0,partial,07:05,11:18,WO-2025-0421-U-005
WO-2025-0419-U-006,2025-04-19,prune,pruning,2,57,U2-02,13,15,780,785,palms,13.0,15.0,partial,07:08,13:54,WO-2025-0421-U-006
WO-2025-0419-U-007,2025-04-19,weed,circle_weeding,2,71,U2-03,13,15,14.66,14.58,ha,13.0,15.0,partial,06:48,14:12,WO-2025-0421-U-007
WO-2025-0419-U-008,2025-04-19,spray,spraying,2,62,S2-01,9,9,22.61,13.41,ha,9.0,9.0,partial,06:52,11:21,WO-2025-0421-U-008
WO-2025-0419-U-009,2025-04-19,prune,pruning,3,84,U3-01,11,9,593,266,palms,11.0,9.0,partial,06:45,10:13,WO-2025-0421-U-009
WO-2025-0419-U-010,2025-04-19,prune,pruning,3,90,U3-02,11,8,600,460,palms,11.0,8.0,partial,06:00,12:10,WO-2025-0421-U-010
WO-2025-0419-U-011,2025-04-19,weed,path_upkeep,3,109,U3-03,11,11,16.33,9.28,ha,11.0,11.0,partial,07:14,11:42,WO-2025-0421-U-011
WO-2025-0419-U-012,2025-04-19,spray,spraying,3,370,S3-01,1,12,2.09,2.09,ha,1.0,12.0,completed,06:51,13:56,
WO-2025-0419-U-013,2025-04-19,weed,path_upkeep,4,131,U4-01,11,10,13.2,13.8,ha,11.0,10.0,partial,07:04,14:25,WO-2025-0421-U-013
WO-2025-0419-U-014,2025-04-19,weed,circle_weeding,4,141,U4-02,4,12,4.81,4.81,ha,4.0,12.0,completed,06:47,13:55,
WO-2025-0419-U-015,2025-04-19,prune,pruning,4,145,U4-03,11,10,590,400,palms,11.0,10.0,partial,06:51,11:58,WO-2025-0421-U-015
WO-2025-0419-U-016,2025-04-19,weed,path_upkeep,4,158,U4-04,11,10,15.51,9.06,ha,11.0,10.0,partial,07:03,11:25,WO-2025-0421-U-016
WO-2025-0419-U-017,2025-04-19,spray,spraying,4,166,S4-01,6,12,15.22,15.22,ha,6.0,12.0,completed,07:09,13:54,
WO-2025-0419-U-018,2025-04-19,prune,pruning,5,179,U5-01,12,14,716,569,palms,12.0,14.0,partial,07:08,12:32,WO-2025-0421-U-018
WO-2025-0419-U-019,2025-04-19,weed,path_upkeep,5,181,U5-02,4,14,5.91,5.91,ha,4.0,14.0,completed,07:04,14:11,
WO-2025-0419-U-020,2025-04-19,weed,circle_weeding,5,195,U5-03,12,13,15.84,17.62,ha,12.0,13.0,partial,06:49,14:08,WO-2025-0421-U-020
WO-2025-0419-U-021,2025-04-19,spray,spraying,5,195,S5-01,10,11,23.11,25.64,ha,10.0,11.0,partial,07:11,14:10,WO-2025-0421-U-021
WO-2025-0419-U-022,2025-04-19,weed,path_upkeep,6,205,U6-01,12,13,18.0,12.95,ha,12.0,13.0,partial,06:57,11:53,WO-2025-0421-U-022
WO-2025-0419-U-023,2025-04-19,weed,path_upkeep,6,245,U6-02,12,14,18.92,13.91,ha,12.0,14.0,partial,06:53,11:58,WO-2025-0421-U-023
WO-2025-0419-U-024,2025-04-19,weed,circle_weeding,6,256,U6-03,3,16,3.28,3.28,ha,3.0,16.0,completed,07:07,14:16,
WO-2025-0419-U-025,2025-04-19,weed,path_upkeep,6,270,U6-04,9,12,14.17,14.17,ha,9.0,12.0,completed,06:52,13:35,
WO-2025-0419-U-026,2025-04-19,spray,spraying,6,251,S6-01,10,15,24.8,24.8,ha,10.0,15.0,completed,07:15,14:13,
WO-2025-0419-U-027,2025-04-19,weed,circle_weeding,7,287,U7-01,10,9,9.94,5.83,ha,10.0,9.0,partial,06:50,10:59,WO-2025-0421-U-027
WO-2025-0419-U-028,2025-04-19,weed,circle_weeding,7,299,U7-02,10,11,10.72,6.33,ha,10.0,11.0,partial,07:03,11:29,WO-2025-0421-U-028
WO-2025-0419-U-029,2025-04-19,weed,path_upkeep,7,337,U7-03,2,9,2.8,2.8,ha,2.0,9.0,completed,07:12,14:16,
WO-2025-0419-U-030,2025-04-19,prune,pruning,7,342,U7-04,10,8,619,474,palms,10.0,8.0,partial,06:52,12:20,WO-2025-0421-U-030
WO-2025-0419-U-031,2025-04-19,spray,spraying,7,332,S7-01,1,10,1.42,1.42,ha,1.0,10.0,completed,07:06,14:19,
WO-2025-0421-U-001,2025-04-21,weed,path_upkeep,1,2,U1-01,11,16,17.49,17.49,ha,11.0,16.0,completed,06:52,13:52,
WO-2025-0421-U-002,2025-04-21,weed,circle_weeding,1,16,U1-02,14,12,17.29,10.88,ha,14.0,12.0,partial,06:55,11:38,WO-2025-0422-U-002
WO-2025-0421-U-003,2025-04-21,weed,path_upkeep,1,29,U1-03,14,15,20.01,16.26,ha,14.0,15.0,partial,07:04,12:57,WO-2025-0422-U-003
WO-2025-0421-U-004,2025-04-21,spray,spraying,1,11,S1-01,7,11,15.23,0.0,ha,7.0,3.3,weathered_off,06:55,09:39,WO-2025-0422-U-004
WO-2025-0421-U-005,2025-04-21,weed,circle_weeding,2,47,U2-01,6,15,7.05,7.05,ha,6.0,15.0,completed,07:13,14:05,
WO-2025-0421-U-006,2025-04-21,prune,pruning,2,57,U2-02,13,15,780,806,palms,13.0,15.0,partial,07:06,14:04,WO-2025-0422-U-006
WO-2025-0421-U-007,2025-04-21,weed,circle_weeding,2,71,U2-03,3,12,2.97,2.97,ha,3.0,12.0,completed,07:10,14:08,
WO-2025-0421-U-008,2025-04-21,spray,spraying,2,62,S2-01,4,11,9.2,0.0,ha,4.0,3.3,weathered_off,06:51,08:24,WO-2025-0422-U-008
WO-2025-0421-U-009,2025-04-21,prune,pruning,3,84,U3-01,11,13,593,533,palms,11.0,13.0,partial,07:09,13:13,WO-2025-0422-U-009
WO-2025-0421-U-010,2025-04-21,prune,pruning,3,90,U3-02,11,12,600,521,palms,11.0,12.0,partial,06:58,13:04,WO-2025-0422-U-010
WO-2025-0421-U-011,2025-04-21,weed,path_upkeep,3,109,U3-03,5,12,7.05,7.05,ha,5.0,12.0,completed,07:05,14:27,
WO-2025-0421-U-012,2025-04-21,spray,spraying,3,94,S3-01,8,10,19.68,0.0,ha,8.0,3.0,weathered_off,06:58,09:00,WO-2025-0422-U-012
WO-2025-0421-U-013,2025-04-21,weed,path_upkeep,4,131,U4-01,11,11,13.2,9.08,ha,11.0,11.0,partial,06:45,11:30,WO-2025-0422-U-013
WO-2025-0421-U-014,2025-04-21,prune,pruning,4,135,U4-02,11,11,663,366,palms,11.0,11.0,partial,07:14,11:15,WO-2025-0422-U-014
WO-2025-0421-U-015,2025-04-21,prune,pruning,4,145,U4-03,11,12,590,292,palms,11.0,12.0,partial,06:57,10:43,WO-2025-0422-U-015
WO-2025-0421-U-016,2025-04-21,weed,path_upkeep,4,158,U4-04,10,13,13.06,13.06,ha,10.0,13.0,completed,06:53,14:06,
WO-2025-0421-U-017,2025-04-21,spray,spraying,4,136,S4-01,11,13,28.26,0.0,ha,11.0,3.9,weathered_off,06:54,08:44,WO-2025-0422-U-017
WO-2025-0421-U-018,2025-04-21,prune,pruning,5,179,U5-01,12,14,716,524,palms,12.0,14.0,partial,06:55,11:57,WO-2025-0422-U-018
WO-2025-0421-U-019,2025-04-21,weed,path_upkeep,5,189,U5-02,12,13,20.38,14.27,ha,12.0,13.0,partial,07:11,12:05,WO-2025-0422-U-019
WO-2025-0421-U-020,2025-04-21,weed,circle_weeding,5,195,U5-03,9,12,10.69,10.69,ha,9.0,12.0,completed,06:48,14:09,
WO-2025-0421-U-021,2025-04-21,spray,spraying,5,195,S5-01,2,12,2.67,0.0,ha,2.0,3.6,weathered_off,07:05,08:51,WO-2025-0422-U-021
WO-2025-0421-U-022,2025-04-21,weed,path_upkeep,6,205,U6-01,9,13,12.26,12.26,ha,9.0,13.0,completed,07:14,14:41,
WO-2025-0421-U-023,2025-04-21,weed,path_upkeep,6,245,U6-02,9,11,13.85,11.4,ha,9.0,11.0,partial,07:13,13:07,WO-2025-0422-U-023
WO-2025-0421-U-024,2025-04-21,weed,circle_weeding,6,260,U6-03,12,14,14.59,12.86,ha,12.0,14.0,partial,07:14,13:07,WO-2025-0422-U-024
WO-2025-0421-U-025,2025-04-21,weed,path_upkeep,6,267,U6-04,12,13,17.77,17.77,ha,12.0,13.0,completed,06:56,14:22,
WO-2025-0421-U-026,2025-04-21,spray,spraying,6,216,S6-01,12,14,30.07,0.0,ha,12.0,4.2,weathered_off,07:01,08:20,WO-2025-0422-U-026
WO-2025-0421-U-027,2025-04-21,weed,circle_weeding,7,287,U7-01,8,10,7.87,6.22,ha,8.0,10.0,partial,06:48,12:04,WO-2025-0422-U-027
WO-2025-0421-U-028,2025-04-21,weed,circle_weeding,7,299,U7-02,6,10,6.32,6.32,ha,6.0,10.0,completed,06:53,13:54,
WO-2025-0421-U-029,2025-04-21,weed,path_upkeep,7,333,U7-03,10,11,14.86,11.52,ha,10.0,11.0,partial,06:51,12:03,WO-2025-0422-U-029
WO-2025-0421-U-030,2025-04-21,prune,pruning,7,342,U7-04,10,9,619,362,palms,10.0,9.0,partial,06:47,10:59,WO-2025-0422-U-030
WO-2025-0421-U-031,2025-04-21,spray,spraying,7,334,S7-01,11,12,26.11,0.0,ha,11.0,3.6,weathered_off,07:05,08:47,WO-2025-0422-U-031
WO-2025-0422-U-001,2025-04-22,weed,circle_weeding,1,10,U1-01,14,15,16.55,7.01,ha,14.0,15.0,partial,06:52,09:55,WO-2025-0423-U-001
WO-2025-0422-U-002,2025-04-22,weed,circle_weeding,1,16,U1-02,14,12,17.29,8.33,ha,14.0,12.0,partial,06:48,10:33,WO-2025-0423-U-002
WO-2025-0422-U-003,2025-04-22,weed,path_upkeep,1,29,U1-03,9,11,12.34,9.17,ha,9.0,11.0,partial,06:49,12:03,WO-2025-0423-U-003
WO-2025-0422-U-004,2025-04-22,spray,spraying,1,11,S1-01,7,10,15.23,0.0,ha,7.0,3.0,weathered_off,07:07,09:28,WO-2025-0423-U-004
WO-2025-0422-U-005,2025-04-22,weed,path_upkeep,2,40,U2-01,12,11,18.07,7.19,ha,12.0,11.0,partial,06:59,09:50,WO-2025-0423-U-005
WO-2025-0422-U-006,2025-04-22,prune,pruning,2,57,U2-02,13,12,780,360,palms,13.0,12.0,partial,06:59,09:58,WO-2025-0423-U-006
WO-2025-0422-U-007,2025-04-22,weed,circle_weeding,2,67,U2-03,13,14,14.66,9.48,ha,13.0,14.0,partial,06:52,11:23,WO-2025-0423-U-007
WO-2025-0422-U-008,2025-04-22,spray,spraying,2,62,S2-01,4,9,9.2,0.0,ha,4.0,2.7,weathered_off,07:03,08:06,WO-2025-0423-U-008
WO-2025-0422-U-009,2025-04-22,prune,pruning,3,84,U3-01,11,9,593,277,palms,11.0,9.0,partial,07:10,10:45,WO-2025-0423-U-009
WO-2025-0422-U-010,2025-04-22,prune,pruning,3,90,U3-02,7,9,364,232,palms,7.0,9.0,partial,07:03,11:24,WO-2025-0423-U-010
WO-2025-0422-U-011,2025-04-22,weed,path_upkeep,3,113,U3-03,11,12,17.49,8.84,ha,11.0,12.0,partial,07:01,10:56,WO-2025-0423-U-011
WO-2025-0422-U-012,2025-04-22,spray,spraying,3,94,S3-01,8,10,19.68,0.0,ha,8.0,3.0,weathered_off,07:06,08:45,WO-2025-0423-U-012
WO-2025-0422-U-013,2025-04-22,weed,path_upkeep,4,131,U4-01,8,10,8.81,7.23,ha,8.0,10.0,partial,07:07,12:53,WO-2025-0423-U-013
WO-2025-0422-U-014,2025-04-22,prune,pruning,4,135,U4-02,11,9,663,265,palms,11.0,9.0,partial,07:13,10:02,WO-2025-0423-U-014
WO-2025-0422-U-015,2025-04-22,prune,pruning,4,145,U4-03,10,9,530,242,palms,10.0,9.0,partial,07:05,10:28,WO-2025-0423-U-015
WO-2025-0422-U-016,2025-04-22,prune,pruning,4,158,U4-04,11,12,569,341,palms,11.0,12.0,partial,07:06,11:34,WO-2025-0423-U-016
WO-2025-0422-U-017,2025-04-22,spray,spraying,4,136,S4-01,11,11,28.26,0.0,ha,11.0,3.3,weathered_off,07:08,08:11,WO-2025-0423-U-017
WO-2025-0422-U-018,2025-04-22,prune,pruning,5,179,U5-01,12,12,716,470,palms,12.0,12.0,partial,06:59,11:37,WO-2025-0423-U-018
WO-2025-0422-U-019,2025-04-22,weed,path_upkeep,5,189,U5-02,12,13,20.38,13.52,ha,12.0,13.0,partial,07:09,11:00,WO-2025-0423-U-019
WO-2025-0422-U-020,2025-04-22,weed,circle_weeding,5,201,U5-03,12,10,15.84,4.7,ha,12.0,10.0,partial,06:57,09:21,WO-2025-0423-U-020
WO-2025-0422-U-021,2025-04-22,spray,spraying,5,195,S5-01,2,9,2.67,0.0,ha,2.0,2.7,weathered_off,06:47,08:03,WO-2025-0423-U-021
WO-2025-0422-U-022,2025-04-22,weed,path_upkeep,6,206,U6-01,12,12,18.0,10.7,ha,12.0,12.0,partial,06:47,10:46,WO-2025-0423-U-022
WO-2025-0422-U-023,2025-04-22,weed,path_upkeep,6,245,U6-02,2,13,2.45,2.45,ha,2.0,13.0,completed,06:58,13:53,
WO-2025-0422-U-024,2025-04-22,weed,circle_weeding,6,260,U6-03,3,13,3.05,3.05,ha,3.0,13.0,completed,06:48,14:12,
WO-2025-0422-U-025,2025-04-22,weed,path_upkeep,6,269,U6-04,12,11,19.12,12.84,ha,12.0,11.0,partial,06:55,12:04,WO-2025-0423-U-025
WO-2025-0422-U-026,2025-04-22,spray,spraying,6,216,S6-01,12,13,30.07,0.0,ha,12.0,3.9,weathered_off,06:00,09:33,WO-2025-0423-U-026
WO-2025-0422-U-027,2025-04-22,weed,circle_weeding,7,287,U7-01,2,11,1.65,1.65,ha,2.0,11.0,completed,07:11,14:05,
WO-2025-0422-U-028,2025-04-22,prune,pruning,7,301,U7-02,10,11,536,261,palms,10.0,11.0,partial,06:50,10:36,WO-2025-0423-U-028
WO-2025-0422-U-029,2025-04-22,weed,path_upkeep,7,333,U7-03,8,9,10.41,10.41,ha,8.0,9.0,completed,06:56,14:12,
WO-2025-0422-U-030,2025-04-22,prune,pruning,7,342,U7-04,10,9,619,225,palms,10.0,9.0,partial,06:46,09:06,WO-2025-0423-U-030
WO-2025-0422-U-031,2025-04-22,spray,spraying,7,334,S7-01,11,12,26.11,0.0,ha,11.0,3.6,weathered_off,06:57,08:29,WO-2025-0423-U-031
WO-2025-0423-U-001,2025-04-23,weed,circle_weeding,1,10,U1-01,14,14,16.55,11.33,ha,14.0,14.0,partial,07:14,12:30,WO-2025-0424-U-001
WO-2025-0423-U-002,2025-04-23,weed,circle_weeding,1,16,U1-02,8,12,9.13,6.42,ha,8.0,12.0,partial,07:03,12:12,WO-2025-0424-U-002
WO-2025-0423-U-003,2025-04-23,weed,path_upkeep,1,29,U1-03,3,15,3.17,3.17,ha,3.0,15.0,completed,07:09,14:10,
WO-2025-0423-U-004,2025-04-23,spray,spraying,1,11,S1-01,7,12,15.23,0.0,ha,7.0,3.6,weathered_off,06:46,08:21,WO-2025-0424-U-004
WO-2025-0423-U-005,2025-04-23,weed,path_upkeep,2,40,U2-01,7,14,10.88,10.88,ha,7.0,14.0,completed,06:54,13:44,
WO-2025-0423-U-006,2025-04-23,prune,pruning,2,57,U2-02,13,13,780,523,palms,13.0,13.0,partial,07:09,11:47,WO-2025-0424-U-006
WO-2025-0423-U-007,2025-04-23,weed,circle_weeding,2,67,U2-03,13,16,14.66,12.44,ha,13.0,16.0,partial,06:59,12:50,WO-2025-0424-U-007
WO-2025-0423-U-008,2025-04-23,spray,spraying,2,62,S2-01,4,11,9.2,0.0,ha,4.0,3.3,weathered_off,07:14,08:35,WO-2025-0424-U-008
WO-2025-0423-U-009,2025-04-23,prune,pruning,3,84,U3-01,11,14,593,575,palms,11.0,14.0,partial,07:02,13:57,WO-2025-0424-U-009
WO-2025-0423-U-010,2025-04-23,prune,pruning,3,90,U3-02,3,12,132,132,palms,3.0,12.0,completed,06:49,14:03,
WO-2025-0423-U-011,2025-04-23,weed,path_upkeep,3,113,U3-03,11,11,17.49,9.86,ha,11.0,11.0,partial,06:48,10:31,WO-2025-0424-U-011
WO-2025-0423-U-012,2025-04-23,spray,spraying,3,94,S3-01,8,12,19.68,0.0,ha,8.0,3.6,weathered_off,06:49,08:13,WO-2025-0424-U-012
WO-2025-0423-U-013,2025-04-23,weed,path_upkeep,4,131,U4-01,2,14,1.58,1.58,ha,2.0,14.0,completed,07:00,13:43,
WO-2025-0423-U-014,2025-04-23,prune,pruning,4,135,U4-02,11,11,663,351,palms,11.0,11.0,partial,07:06,10:31,WO-2025-0424-U-014
WO-2025-0423-U-015,2025-04-23,prune,pruning,4,145,U4-03,6,11,288,288,palms,6.0,11.0,completed,06:58,14:03,
WO-2025-0423-U-016,2025-04-23,prune,pruning,4,158,U4-04,11,11,569,497,palms,11.0,11.0,partial,07:13,13:11,WO-2025-0424-U-016
WO-2025-0423-U-017,2025-04-23,spray,spraying,4,136,S4-01,11,11,28.26,0.0,ha,11.0,3.3,weathered_off,07:05,09:30,WO-2025-0424-U-017
WO-2025-0423-U-018,2025-04-23,prune,pruning,5,179,U5-01,12,14,716,864,palms,12.0,14.0,partial,07:08,14:32,WO-2025-0424-U-018
WO-2025-0423-U-019,2025-04-23,weed,path_upkeep,5,189,U5-02,5,10,7.92,7.92,ha,5.0,10.0,completed,06:53,14:16,
WO-2025-0423-U-020,2025-04-23,weed,circle_weeding,5,201,U5-03,12,13,15.84,10.2,ha,12.0,13.0,partial,07:04,11:21,WO-2025-0424-U-020
WO-2025-0423-U-021,2025-04-23,spray,spraying,5,195,S5-01,2,10,2.67,0.0,ha,2.0,3.0,weathered_off,06:48,07:53,WO-2025-0424-U-021
WO-2025-0423-U-022,2025-04-23,weed,path_upkeep,6,206,U6-01,10,14,14.17,9.64,ha,10.0,14.0,partial,06:00,12:07,WO-2025-0424-U-022
